4.641588833612782139e+01 2.515354448263419362e-01 1.599152175944132059e+00
4.977023564332113637e+01 2.319092830868285104e-01 1.295851432922672242e+00
5.336699231206312533e+01 2.128969625560467871e-01 1.037362909055288940e+00
5.722367659350220492e+01 1.945711622218619097e-01 8.201693506862729466e-01
6.135907273413175744e+01 1.769838628457487961e-01 6.410043061586915281e-01
6.579332246575683030e+01 1.601559864052649329e-01 4.971559265833451202e-01
7.054802310718645231e+01 1.440700600903244977e-01 3.867412676374116232e-01
7.564633275546290747e+01 1.286730055903161085e-01 3.087376822331890924e-01
8.111308307896872805e+01 1.138391006548177264e-01 2.639720272587864902e-01
8.697490026177834466e+01 9.964672293622553467e-02 2.490607227885567043e-01
9.326033468832198992e+01 8.724594241630433122e-02 2.360979357805118306e-01
1.000000000000000000e+02 8.009976218821701632e-02 1.404225702330170744e-01
