### header ###
Covariance matrix for monopole, quadrupole and hexadecapole calculated from the 2048 QPM mocks
5 columns: {measured power spectrum bin index i} {measured power spectrum bin index j} k_i k_j C_ij
### header ###
1 1 0.0158071 0.0158071 9.97997e+07
1 2 0.0158071 0.0256024 1.48555e+07
1 3 0.0158071 0.0352496 1.83955e+06
1 4 0.0158071 0.0452568 1.10088e+06
1 5 0.0158071 0.055211 1.13807e+06
1 6 0.0158071 0.0651771 329811
1 7 0.0158071 0.0751678 207489
1 8 0.0158071 0.0851586 565716
1 9 0.0158071 0.0951284 307753
1 10 0.0158071 0.105097 289037
1 11 0.0158071 0.115096 54901.1
1 12 0.0158071 0.125104 46515.3
1 13 0.0158071 0.135112 82087.2
1 14 0.0158071 0.145098 87752.4
1 61 0.0158071 0.0158071 5.47521e+07
1 62 0.0158071 0.0256024 7.25368e+06
1 63 0.0158071 0.0352496 -1.1663e+06
1 64 0.0158071 0.0452568 2.4367e+06
1 65 0.0158071 0.055211 -221305
1 66 0.0158071 0.0651771 -665069
1 67 0.0158071 0.0751678 -1.09655e+06
1 68 0.0158071 0.0851586 219294
1 69 0.0158071 0.0951284 620336
1 70 0.0158071 0.105097 52659.1
1 71 0.0158071 0.115096 119491
1 72 0.0158071 0.125104 85437
1 73 0.0158071 0.135112 162430
1 74 0.0158071 0.145098 174351
1 121 0.0158071 0.0158071 5.08583e+06
1 122 0.0158071 0.0256024 -8.54284e+06
1 123 0.0158071 0.0352496 -1.89056e+06
1 124 0.0158071 0.0452568 1.14508e+06
1 125 0.0158071 0.055211 -26265.6
1 126 0.0158071 0.0651771 -235841
1 127 0.0158071 0.0751678 962677
1 128 0.0158071 0.0851586 358518
1 129 0.0158071 0.0951284 414330
2 1 0.0256024 0.0158071 1.48555e+07
2 2 0.0256024 0.0256024 3.2058e+07
2 3 0.0256024 0.0352496 3.96251e+06
2 4 0.0256024 0.0452568 1.00372e+06
2 5 0.0256024 0.055211 707507
2 6 0.0256024 0.0651771 431700
2 7 0.0256024 0.0751678 348103
2 8 0.0256024 0.0851586 295892
2 9 0.0256024 0.0951284 201700
2 10 0.0256024 0.105097 193720
2 11 0.0256024 0.115096 91521.2
2 12 0.0256024 0.125104 43974.1
2 13 0.0256024 0.135112 62101.2
2 14 0.0256024 0.145098 100451
2 61 0.0256024 0.0158071 8.01963e+06
2 62 0.0256024 0.0256024 1.80388e+07
2 63 0.0256024 0.0352496 741921
2 64 0.0256024 0.0452568 519666
2 65 0.0256024 0.055211 -226219
2 66 0.0256024 0.0651771 2750.29
2 67 0.0256024 0.0751678 -212717
2 68 0.0256024 0.0851586 163136
2 69 0.0256024 0.0951284 112348
2 70 0.0256024 0.105097 207692
2 71 0.0256024 0.115096 216125
2 72 0.0256024 0.125104 49522.6
2 73 0.0256024 0.135112 135046
2 74 0.0256024 0.145098 63950.4
2 121 0.0256024 0.0158071 2.47246e+06
2 122 0.0256024 0.0256024 2.44925e+06
2 123 0.0256024 0.0352496 -1.6946e+06
2 124 0.0256024 0.0452568 1.54794e+06
2 125 0.0256024 0.055211 -124844
2 126 0.0256024 0.0651771 -368269
2 127 0.0256024 0.0751678 328839
2 128 0.0256024 0.0851586 199894
2 129 0.0256024 0.0951284 -120740
3 1 0.0352496 0.0158071 1.83955e+06
3 2 0.0352496 0.0256024 3.96251e+06
3 3 0.0352496 0.0352496 1.02518e+07
3 4 0.0352496 0.0452568 1.56745e+06
3 5 0.0352496 0.055211 453407
3 6 0.0352496 0.0651771 315414
3 7 0.0352496 0.0751678 158848
3 8 0.0352496 0.0851586 268709
3 9 0.0352496 0.0951284 183523
3 10 0.0352496 0.105097 119909
3 11 0.0352496 0.115096 64392.9
3 12 0.0352496 0.125104 66857.2
3 13 0.0352496 0.135112 42121.5
3 14 0.0352496 0.145098 47157.7
3 61 0.0352496 0.0158071 2.11671e+06
3 62 0.0352496 0.0256024 1.98022e+06
3 63 0.0352496 0.0352496 7.17449e+06
3 64 0.0352496 0.0452568 818960
3 65 0.0352496 0.055211 108134
3 66 0.0352496 0.0651771 -51131.1
3 67 0.0352496 0.0751678 260795
3 68 0.0352496 0.0851586 233179
3 69 0.0352496 0.0951284 58592.9
3 70 0.0352496 0.105097 75327.1
3 71 0.0352496 0.115096 118116
3 72 0.0352496 0.125104 85198.8
3 73 0.0352496 0.135112 121460
3 74 0.0352496 0.145098 46645
3 121 0.0352496 0.0158071 973581
3 122 0.0352496 0.0256024 488133
3 123 0.0352496 0.0352496 -187636
3 124 0.0352496 0.0452568 -1.40288e+06
3 125 0.0352496 0.055211 256237
3 126 0.0352496 0.0651771 -75844.8
3 127 0.0352496 0.0751678 156244
3 128 0.0352496 0.0851586 12910.6
3 129 0.0352496 0.0951284 149106
4 1 0.0452568 0.0158071 1.10088e+06
4 2 0.0452568 0.0256024 1.00372e+06
4 3 0.0452568 0.0352496 1.56745e+06
4 4 0.0452568 0.0452568 4.15068e+06
4 5 0.0452568 0.055211 653005
4 6 0.0452568 0.0651771 230762
4 7 0.0452568 0.0751678 163152
4 8 0.0452568 0.0851586 112551
4 9 0.0452568 0.0951284 77120.3
4 10 0.0452568 0.105097 113360
4 11 0.0452568 0.115096 52525.1
4 12 0.0452568 0.125104 56453.5
4 13 0.0452568 0.135112 40870.6
4 14 0.0452568 0.145098 44478
4 61 0.0452568 0.0158071 791444
4 62 0.0452568 0.0256024 1.10182e+06
4 63 0.0452568 0.0352496 666251
4 64 0.0452568 0.0452568 2.23377e+06
4 65 0.0452568 0.055211 182538
4 66 0.0452568 0.0651771 29137.1
4 67 0.0452568 0.0751678 182359
4 68 0.0452568 0.0851586 85826.4
4 69 0.0452568 0.0951284 72978.6
4 70 0.0452568 0.105097 122449
4 71 0.0452568 0.115096 23779
4 72 0.0452568 0.125104 72710.5
4 73 0.0452568 0.135112 31801.5
4 74 0.0452568 0.145098 21623.4
4 121 0.0452568 0.0158071 585986
4 122 0.0452568 0.0256024 579258
4 123 0.0452568 0.0352496 -257416
4 124 0.0452568 0.0452568 402785
4 125 0.0452568 0.055211 -320088
4 126 0.0452568 0.0651771 -149107
4 127 0.0452568 0.0751678 -16638.7
4 128 0.0452568 0.0851586 134482
4 129 0.0452568 0.0951284 137044
5 1 0.055211 0.0158071 1.13807e+06
5 2 0.055211 0.0256024 707507
5 3 0.055211 0.0352496 453407
5 4 0.055211 0.0452568 653005
5 5 0.055211 0.055211 2.10809e+06
