s dummy RR0 RR2 RR4 RR6 RR8
0.2509 0 0.488246 -0.754487 -0.138235 -1.96167 -0.26111
0.251478 0 0 0 0 0 0
0.252058 0 0.547148 -1.24053 1.29435 -3.22539 2.44489
0.252639 0 0 0 0 0 0
0.253221 0 0 0 0 0 0
0.253805 0 0 0 0 0 0
0.25439 0 0 0 0 0 0
0.254977 0 0 0 0 0 0
0.255564 0 0 0 0 0 0
0.256153 0 0.996572 0.348215 -3.75105 0.905358 -7.08531
0.256744 0 0 0 0 0 0
0.257336 0 0.537985 -0.592547 -0.833552 -1.54062 -1.57449
0.257929 0 0 0 0 0 0
0.258524 0 0 0 0 0 0
0.25912 0 0 0 0 0 0
0.259717 0 0.488089 0.179208 -1.84146 0.465941 -3.47831
0.260316 0 0 0 0 0 0
0.260916 0 0 0 0 0 0
0.261517 0 0 0 0 0 0
0.26212 0 0.751583 0.6371 -2.8896 1.65646 -5.45814
0.262724 0 0 0 0 0 0
0.26333 0 0 0 0 0 0
0.263937 0 0.547939 -1.36985 1.84929 -3.5616 3.49311
0.264545 0 0 0 0 0 0
0.265155 0 0 0 0 0 0
0.265767 0 0 0 0 0 0
0.266379 0 0 0 0 0 0
0.266993 0 0.516142 2.1926 2.52092 5.70077 4.76174
0.267609 0 0 0 0 0 0
0.268226 0 0.429516 -1.07379 1.44962 -2.79185 2.73816
0.268844 0 0.484601 -0.305144 -1.25646 -0.793375 -2.37331
0.269464 0 0 0 0 0 0
0.270085 0 0 0 0 0 0
0.270707 0 0.49251 -1.00267 0.707763 -2.60693 1.33689
0.271332 0 0 0 0 0 0
0.271957 0 0 0 0 0 0
0.272584 0 0.455204 0.740368 -1.49066 1.92496 -2.81569
0.273212 0 0 0 0 0 0
0.273842 0 0 0 0 0 0
0.274473 0 0.734237 3.20689 4.02787 8.33791 7.6082
0.275106 0 0.49557 -0.0216985 -1.71213 -0.056416 -3.23403
0.27574 0 0.513332 -1.25818 1.62017 -3.27126 3.06032
0.276376 0 0 0 0 0 0
0.277013 0 0 0 0 0 0
0.277652 0 1.45793 -3.62102 4.8142 -9.41465 9.09349
0.278292 0 0 0 0 0 0
0.278933 0 0 0 0 0 0
0.279576 0 0 0 0 0 0
0.280221 0 1.75654 0.73442 -0.252585 1.90949 -0.477104
0.280867 0 0 0 0 0 0
0.281514 0 0 0 0 0 0
0.282163 0 0 0 0 0 0
0.282814 0 0.993389 1.04967 -3.75013 2.72914 -7.08358
0.283466 0 0 0 0 0 0
0.284119 0 1.92255 -4.02069 3.17777 -10.4538 6.00246
0.284774 0 0.638379 -1.56706 2.02543 -4.07434 3.82581
0.28543 0 0 0 0 0 0
0.286088 0 0 0 0 0 0
0.286748 0 0.469776 -0.381884 -1.04503 -0.992897 -1.97394
0.287409 0 0 0 0 0 0
0.288071 0 0 0 0 0 0
0.288736 0 0 0 0 0 0
0.289401 0 0.654164 -0.230164 -2.00272 -0.598426 -3.78292
0.290068 0 0.675336 0.399158 -2.59769 1.03781 -4.90674
0.290737 0 0.458126 -1.1239 1.4505 -2.92213 2.73983
0.291407 0 0 0 0 0 0
0.292079 0 0 0 0 0 0
0.292752 0 1.2206 -0.0231796 -4.2486 -0.0602669 -8.02513
0.293427 0 0 0 0 0 0
0.294104 0 1.17813 -0.431022 -0.645869 -1.12066 -1.21997
0.294782 0 0.468231 -0.837881 0.248622 -2.17849 0.469619
0.295461 0 0 0 0 0 0
0.296142 0 0.438146 -0.918002 0.730869 -2.3868 1.38053
0.296825 0 0.521876 -1.21023 1.34824 -3.14661 2.54668
0.297509 0 0 0 0 0 0
0.298195 0 0 0 0 0 0
0.298882 0 1.8219 5.39481 0.795191 14.0265 1.50203
0.299571 0 0 0 0 0 0
