s dummy RR0 RR2 RR4 RR6 RR8
0.205826 0 0.381414 0.772307 -1.01259 2.008 -1.91267
0.206301 0 0 0 0 0 0
0.206776 0 0 0 0 0 0
0.207253 0 0 0 0 0 0
0.207731 0 0 0 0 0 0
0.208209 0 0 0 0 0 0
0.208689 0 0 0 0 0 0
0.20917 0 0 0 0 0 0
0.209653 0 0 0 0 0 0
0.210136 0 0 0 0 0 0
0.21062 0 0 0 0 0 0
0.211106 0 0 0 0 0 0
0.211593 0 0 0 0 0 0
0.21208 0 0 0 0 0 0
0.212569 0 0.628616 0.119238 -2.30356 0.31002 -4.35117
0.213059 0 0 0 0 0 0
0.21355 0 0 0 0 0 0
0.214043 0 0.564883 1.75957 0.0999856 4.57487 0.188862
0.214536 0 0 0 0 0 0
0.215031 0 0 0 0 0 0
0.215526 0 0 0 0 0 0
0.216023 0 0 0 0 0 0
0.216521 0 0 0 0 0 0
0.21702 0 0 0 0 0 0
0.217521 0 0.445592 -0.510388 -0.639961 -1.32701 -1.20881
0.218022 0 0 0 0 0 0
0.218525 0 0 0 0 0 0
0.219028 0 0 0 0 0 0
0.219533 0 0 0 0 0 0
0.220039 0 0 0 0 0 0
0.220547 0 0 0 0 0 0
0.221055 0 0.579799 1.6381 -0.427733 4.25905 -0.80794
0.221565 0 0 0 0 0 0
0.222075 0 0 0 0 0 0
0.222587 0 1.06705 -2.29932 2.03293 -5.97823 3.83997
0.2231 0 0 0 0 0 0
0.223615 0 0 0 0 0 0
0.22413 0 0 0 0 0 0
0.224647 0 1.10356 -1.8629 0.206753 -4.84354 0.390534
0.225165 0 0 0 0 0 0
0.225684 0 0.44405 -1.07547 1.3446 -2.79622 2.53981
0.226204 0 0 0 0 0 0
0.226725 0 0 0 0 0 0
0.227248 0 0 0 0 0 0
0.227772 0 0 0 0 0 0
0.228297 0 0 0 0 0 0
0.228823 0 0 0 0 0 0
0.229351 0 0.662535 0.704188 -2.49914 1.83089 -4.72059
0.22988 0 0 0 0 0 0
0.230409 0 0 0 0 0 0
0.230941 0 0 0 0 0 0
0.231473 0 0.51518 -1.28795 1.73873 -3.34867 3.28427
0.232007 0 0 0 0 0 0
0.232541 0 0 0 0 0 0
0.233077 0 0 0 0 0 0
0.233615 0 0 0 0 0 0
0.234153 0 0 0 0 0 0
0.234693 0 0.564668 2.04212 1.15129 5.30952 2.17466
0.235234 0 0 0 0 0 0
0.235776 0 1.5369 3.91932 1.26729 10.1902 2.39378
0.23632 0 1.1056 1.43179 -4.00344 3.72266 -7.56205
0.236865 0 0 0 0 0 0
0.237411 0 0 0 0 0 0
0.237958 0 0 0 0 0 0
0.238507 0 0.383661 -0.854291 0.843044 -2.22116 1.59242
0.239056 0 0.516097 1.12163 -1.22163 2.91623 -2.30753
0.239607 0 0 0 0 0 0
0.24016 0 0.588528 2.39164 2.35188 6.21827 4.44244
0.240713 0 0 0 0 0 0
0.241268 0 0 0 0 0 0
0.241824 0 0 0 0 0 0
0.242382 0 0 0 0 0 0
0.242941 0 0.384077 0.676326 -1.18693 1.75845 -2.24198
0.243501 0 0 0 0 0 0
0.244062 0 0 0 0 0 0
0.244625 0 0 0 0 0 0
0.245189 0 0 0 0 0 0
0.245754 0 0 0 0 0 0
0.24632 0 0 0 0 0 0
0.246888 0 0.961146 -1.992 1.60781 -5.1792 3.03698
0.247457 0 1.75775 -0.542221 -3.14961 -1.40977 -5.94927
0.248028 0 0 0 0 0 0
0.2486 0 0 0 0 0 0
0.249173 0 0 0 0 0 0
0.249747 0 0 0 0 0 0
0.250323 0 0 0 0 0 0
0.2509 0 0 0 0 0 0
0.251478 0 0 0 0 0 0
0.252058 0 0 0 0 0 0
0.252639 0 0 0 0 0 0
0.253221 0 0 0 0 0 0
0.253805 0 1.07914 2.8992 1.14358 7.53791 2.1601
0.25439 0 0 0 0 0 0
0.254977 0 0.592287 0.598161 -2.2483 1.55522 -4.24679
0.255564 0 0 0 0 0 0
0.256153 0 1.05325 -2.30071 2.18894 -5.98185 4.13467
0.256744 0 0 0 0 0 0
0.257336 0 0 0 0 0 0
0.257929 0 0 0 0 0 0
0.258524 0 0 0 0 0 0
0.25912 0 0 0 0 0 0
0.259717 0 0 0 0 0 0
0.260316 0 1.58953 -0.593754 6.78079 -1.54376 12.8082
0.260916 0 0 0 0 0 0
0.261517 0 0.775437 -1.1163 -0.472843 -2.90237 -0.893149
0.26212 0 0 0 0 0 0
0.262724 0 0 0 0 0 0
0.26333 0 0 0 0 0 0
0.263937 0 0 0 0 0 0
0.264545 0 0 0 0 0 0
0.265155 0 0.759244 -0.672472 -1.56795 -1.74843 -2.96168
0.265767 0 0 0 0 0 0
0.266379 0 0 0 0 0 0
0.266993 0 0.660681 -0.507002 -1.53303 -1.31821 -2.89573
0.267609 0 1.24825 -0.499153 -3.60113 -1.2978 -6.80214
0.268226 0 0 0 0 0 0
0.268844 0 0 0 0 0 0
0.269464 0 0 0 0 0 0
0.270085 0 0 0 0 0 0
0.270707 0 0.661992 1.36196 -1.71749 3.5411 -3.24415
0.271332 0 0 0 0 0 0
0.271957 0 0.838381 1.14221 -2.9132 2.96974 -5.50271
0.272584 0 0 0 0 0 0
0.273212 0 0 0 0 0 0
0.273842 0 0 0 0 0 0
0.274473 0 1.76584 0.886095 4.90568 2.30385 9.26629
0.275106 0 0 0 0 0 0
0.27574 0 0 0 0 0 0
0.276376 0 0 0 0 0 0
0.277013 0 0.602292 1.44664 -1.12238 3.76127 -2.12005
0.277652 0 0 0 0 0 0
0.278292 0 0.881606 -0.675916 -2.04695 -1.75738 -3.86647
0.278933 0 0 0 0 0 0
0.279576 0 0 0 0 0 0
0.280221 0 2.0261 1.13961 -7.3164 2.96299 -13.8199
0.280867 0 0 0 0 0 0
0.281514 0 0 0 0 0 0
0.282163 0 0 0 0 0 0
0.282814 0 0 0 0 0 0
0.283466 0 0.451125 1.58552 0.736256 4.12235 1.39071
0.284119 0 0 0 0 0 0
0.284774 0 0 0 0 0 0
0.28543 0 0 0 0 0 0
0.286088 0 0 0 0 0 0
0.286748 0 0.39506 -0.912207 1.00392 -2.37174 1.8963
0.287409 0 0 0 0 0 0
0.288071 0 0 0 0 0 0
0.288736 0 0 0 0 0 0
0.289401 0 1.98708 2.26147 -7.22309 5.87983 -13.6436
0.290068 0 0 0 0 0 0
0.290737 0 0 0 0 0 0
0.291407 0 1.22603 0.526447 -4.07389 1.36876 -7.69512
0.292079 0 0 0 0 0 0
0.292752 0 1.07767 -0.0204654 -3.75112 -0.0532101 -7.08546
0.293427 0 0.609109 0.162107 -2.26379 0.421477 -4.27605
0.294104 0 1.28314 -3.1663 4.14534 -8.23239 7.83008
0.294782 0 0 0 0 0 0
0.295461 0 0 0 0 0 0
0.296142 0 1.10562 -0.807645 -2.64902 -2.09988 -5.00371
0.296825 0 0 0 0 0 0
0.297509 0 0 0 0 0 0
0.298195 0 0 0 0 0 0
0.298882 0 0 0 0 0 0
0.299571 0 0 0 0 0 0
0.300262 0 0 0 0 0 0
0.300954 0 0 0 0 0 0
0.301648 0 0 0 0 0 0
0.302343 0 0 0 0 0 0
0.30304 0 0 0 0 0 0
0.303739 0 0.778383 -1.91093 2.47052 -4.96841 4.66653
0.304439 0 0 0 0 0 0
0.305141 0 0 0 0 0 0
0.305844 0 0.401521 -0.39475 -0.738908 -1.02635 -1.39572
0.306549 0 0 0 0 0 0
0.307256 0 0 0 0 0 0
0.307964 0 0 0 0 0 0
0.308674 0 0 0 0 0 0
0.309386 0 0.433879 -0.98733 1.04148 -2.56706 1.96725
0.310099 0 0.520092 -1.1032 0.920923 -2.86832 1.73952
0.310814 0 1.16082 -0.339516 -3.63692 -0.882741 -6.86974
0.31153 0 0 0 0 0 0
0.312248 0 0 0 0 0 0
0.312968 0 0 0 0 0 0
0.31369 0 0 0 0 0 0
0.314413 0 0.464581 0.720674 -1.56415 1.87375 -2.95451
0.315138 0 0 0 0 0 0
0.315864 0 0.669924 -1.67481 2.26099 -4.35451 4.27077
0.316592 0 0 0 0 0 0
0.317322 0 0.542971 -0.431196 -1.2295 -1.12111 -2.32239
0.318054 0 0 0 0 0 0
0.318787 0 0.388891 1.19784 0.0237039 3.11438 0.0447741
0.319522 0 0.65109 -1.10184 0.128286 -2.86479 0.242318
0.320258 0 0 0 0 0 0
0.320996 0 0 0 0 0 0
0.321736 0 1.10352 -2.57467 2.91732 -6.69415 5.51049
0.322478 0 0.554504 1.44018 -0.762584 3.74448 -1.44044
0.323222 0 0.606806 0.00208841 -2.1259 0.00542987 -4.0156
0.323967 0 0 0 0 0 0
0.324713 0 0.790308 0.736844 -0.741246 1.9158 -1.40013
0.325462 0 0 0 0 0 0
0.326212 0 2.20985 7.35681 2.05282 19.1277 3.87755
0.326964 0 0 0 0 0 0
0.327718 0 0.755313 -1.08768 -0.459517 -2.82796 -0.867976
0.328473 0 0.735254 -1.83813 2.48148 -4.77915 4.68724
0.329231 0 0.602016 -1.4019 1.58003 -3.64493 2.98451
0.32999 0 0 0 0 0 0
0.33075 0 0 0 0 0 0
0.331513 0 0 0 0 0 0
0.332277 0 0 0 0 0 0
0.333043 0 0 0 0 0 0
0.333811 0 1.06103 -2.28039 1.99751 -5.929 3.77307
0.33458 0 0.613311 -1.53328 2.06993 -3.98652 3.90986
0.335352 0 2.75187 2.88278 7.9176 7.49522 14.9555
0.336125 0 0.570475 1.0567 -1.68322 2.74743 -3.17942
0.336899 0 0 0 0 0 0
0.337676 0 0 0 0 0 0
0.338454 0 0.69461 -0.136954 -2.27528 -0.35608 -4.29775
0.339235 0 0 0 0 0 0
0.340017 0 0 0 0 0 0
0.340801 0 0 0 0 0 0
0.341586 0 0 0 0 0 0
0.342374 0 1.07616 1.23626 -4.00871 3.21429 -7.57201
0.343163 0 0.515228 -1.1926 1.32164 -3.10075 2.49643
0.343954 0 1.07041 0.682619 -3.01683 1.77481 -5.69846
0.344747 0 0 0 0 0 0
0.345542 0 0.853757 -2.10479 2.74894 -5.47245 5.19244
0.346338 0 0.681662 -0.96741 -0.457349 -2.51527 -0.863882
0.347137 0 0 0 0 0 0
0.347937 0 0 0 0 0 0
0.348739 0 0 0 0 0 0
0.349543 0 0 0 0 0 0
0.350349 0 0 0 0 0 0
0.351156 0 0.90442 0.048837 -2.00827 0.126976 -3.7934
0.351966 0 0 0 0 0 0
0.352777 0 0 0 0 0 0
0.35359 0 0 0 0 0 0
0.354405 0 0 0 0 0 0
0.355222 0 1.70677 3.2414 -4.26926 8.42764 -8.06416
0.356041 0 0.658749 -0.331551 -1.85726 -0.862033 -3.50816
0.356862 0 0 0 0 0 0
0.357685 0 2.27149 0.156233 4.17897 0.406207 7.8936
0.358509 0 1.61748 -0.20367 -5.43954 -0.529541 -10.2747
0.359336 0 1.78232 1.30322 -6.43891 3.38836 -12.1624
0.360164 0 0.489651 0.970775 -1.3373 2.52402 -2.52602
0.360994 0 0 0 0 0 0
0.361826 0 0 0 0 0 0
0.362661 0 0 0 0 0 0
0.363497 0 0 0 0 0 0
0.364334 0 0 0 0 0 0
0.365174 0 0.310728 -0.0342526 -1.05065 -0.0890569 -1.98457
0.366016 0 0 0 0 0 0
0.36686 0 0 0 0 0 0
0.367706 0 1.17098 -1.78595 -0.0132178 -4.64346 -0.0249669
0.368553 0 1.84751 2.76264 0.166345 7.18286 0.314207
0.369403 0 0 0 0 0 0
0.370254 0 1.36015 -1.47579 -1.10948 -3.83705 -2.09568
0.371108 0 0 0 0 0 0
0.371963 0 1.16074 0.877467 -3.89693 2.28141 -7.36086
0.372821 0 0.389648 -0.874889 0.886211 -2.27471 1.67395
0.37368 0 0.438393 1.33342 -0.0287726 3.46689 -0.0543483
0.374542 0 1.13358 -2.14566 1.59155 -5.57873 3.00627
0.375405 0 0.516493 -0.973403 0.449838 -2.53085 0.849693
0.376271 0 0.983156 -0.056203 -2.84388 -0.146128 -5.37178
0.377138 0 0.742738 -0.564837 -1.73406 -1.46858 -3.27545
0.378007 0 0.925677 0.860855 0.572302 2.23822 1.08101
0.378879 0 0.385657 1.73727 2.39105 4.5169 4.51642
0.379752 0 0 0 0 0 0
0.380628 0 0.578215 -1.36816 1.61054 -3.55722 3.04213
0.381505 0 2.19794 -4.90482 4.87376 -12.7525 9.206
0.382385 0 0 0 0 0 0
0.383266 0 1.89317 2.41683 -0.177992 6.28377 -0.336208
0.38415 0 3.20628 -5.41158 4.94328 -14.0701 9.3373
0.385035 0 0 0 0 0 0
0.385923 0 1.07635 2.09502 3.9455 5.44705 7.45261
0.386812 0 0 0 0 0 0
0.387704 0 0 0 0 0 0
0.388598 0 0.516419 0.562437 -1.94111 1.46234 -3.66655
0.389494 0 0.55233 -1.36158 1.77797 -3.5401 3.35838
0.390391 0 0.5333 -1.31909 1.73641 -3.42962 3.27989
0.391291 0 0 0 0 0 0
0.392193 0 0 0 0 0 0
0.393098 0 1.00681 -0.788295 -1.71895 -2.04957 -3.24691
0.394004 0 0 0 0 0 0
0.394912 0 1.58407 -1.3069 -2.44751 -3.39795 -4.62307
0.395822 0 0.940881 -0.398035 -2.77718 -1.03489 -5.24578
0.396735 0 0 0 0 0 0
0.397649 0 0 0 0 0 0
0.398566 0 1.47369 0.510026 4.40844 1.32607 8.32706
0.399485 0 0 0 0 0 0
0.400406 0 0.514293 -0.424779 -1.12966 -1.10443 -2.1338
0.401329 0 1.08497 -2.23653 1.89736 -5.81497 3.5839
0.402254 0 1.03948 1.11623 -3.91515 2.9022 -7.39529
0.403181 0 0 0 0 0 0
0.404111 0 0.726808 0.408111 -2.79153 1.06109 -5.27288
0.405042 0 0.512648 -1.28162 1.73019 -3.33221 3.26813
0.405976 0 0.382171 -0.919176 1.1291 -2.38986 2.13275
0.406912 0 0.686269 0.88295 -2.48969 2.29567 -4.70275
0.40785 0 0.538994 -0.792002 -0.279834 -2.05921 -0.528575
0.40879 0 0 0 0 0 0
0.409732 0 0 0 0 0 0
0.410677 0 0.383661 -0.242981 -0.992113 -0.63175 -1.87399
0.411624 0 0.568283 -1.36632 1.67687 -3.55244 3.16742
0.412573 0 0.545463 0.819732 -1.86652 2.1313 -3.52565
0.413524 0 1.18954 -1.65496 -0.590086 -4.30289 -1.11461
0.414477 0 0.776462 -0.274024 -0.696389 -0.712462 -1.3154
0.415432 0 0.833087 3.08372 2.6577 8.01767 5.0201
0.41639 0 0.602167 -0.471112 -1.37847 -1.22489 -2.60377
0.41735 0 0 0 0 0 0
0.418312 0 0 0 0 0 0
0.419276 0 3.15839 7.80485 -0.435318 20.2926 -0.822267
0.420243 0 0 0 0 0 0
0.421212 0 1.3325 -1.70095 -1.40082 -4.42247 -2.64599
0.422183 0 1.64977 -1.27387 -2.30933 -3.31206 -4.36206
0.423156 0 1.0145 0.881387 -1.03733 2.29161 -1.95939
0.424131 0 1.46127 2.08974 -5.08784 5.43333 -9.61037
0.425109 0 0 0 0 0 0
0.426089 0 0.383661 0.891539 -0.78414 2.318 -1.48115
0.427071 0 0 0 0 0 0
0.428056 0 4.13861 -0.768337 0.385762 -1.99768 0.728662
0.429042 0 0.666697 0.192354 -2.48694 0.50012 -4.69756
0.430032 0 3.26867 -0.13338 -9.59252 -0.346789 -18.1192
0.431023 0 2.17749 -1.19328 -3.01875 -3.10253 -5.70208
0.432016 0 0.431488 1.56828 0.911535 4.07752 1.72179
0.433012 0 2.01499 4.85638 8.17707 12.6266 15.4456
0.434011 0 0 0 0 0 0
0.435011 0 0.448763 0.478177 -1.69218 1.24326 -3.19635
0.436014 0 3.26305 -1.57032 4.64615 -4.08283 8.77606
0.437019 0 1.48035 4.38627 0.557222 11.4043 1.05253
0.438026 0 1.16432 0.0510347 -3.37444 0.13269 -6.37393
0.439036 0 0 0 0 0 0
0.440048 0 1.6911 -4.19696 5.57061 -10.9121 10.5223
0.441063 0 0 0 0 0 0
0.442079 0 0.950318 -1.42216 -0.34858 -3.69761 -0.658428
0.443099 0 1.06257 1.61997 0.382679 4.21193 0.722838
0.44412 0 1.10318 -0.143314 0.433256 -0.372617 0.818373
0.445144 0 0.3824 -0.925767 1.15622 -2.40699 2.18398
0.44617 0 1.16969 0.256271 -3.77741 0.666305 -7.1351
0.447198 0 0 0 0 0 0
0.448229 0 0.734529 -0.651025 -1.51592 -1.69267 -2.8634
0.449263 0 0 0 0 0 0
0.450298 0 0.609581 -1.51006 1.99505 -3.92616 3.76842
0.451336 0 0.55801 -0.766538 -0.449402 -1.993 -0.84887
