s dummy RR0 RR2 RR4 RR6 RR8
0.183021 0 0 0 0 0 0
0.183443 0 0 0 0 0 0
0.183866 0 0.915098 -1.33292 -0.510867 -3.46559 -0.964971
0.184289 0 1.2655 -1.0064 -2.86259 -2.61665 -5.40711
0.184714 0 1.19155 -1.84105 -0.338167 -4.78673 -0.638759
0.18514 0 0 0 0 0 0
0.185567 0 1.79232 -1.56983 -2.08642 -4.08156 -3.94102
0.185995 0 0 0 0 0 0
0.186423 0 4.55322 5.73643 14.083 14.9147 26.6013
0.186853 0 0 0 0 0 0
0.187284 0 2.20764 -5.24525 6.24224 -13.6376 11.7909
0.187716 0 2.12948 1.89039 -1.90679 4.915 -3.60171
0.188148 0 0 0 0 0 0
0.188582 0 0.86137 0.266317 -3.22348 0.692425 -6.08879
0.189017 0 0 0 0 0 0
0.189452 0 1.18193 -2.83354 3.4519 -7.36719 6.52026
0.189889 0 0 0 0 0 0
0.190327 0 0.92212 -1.39319 -0.360785 -3.6223 -0.681483
0.190766 0 1.00103 2.8441 -0.691334 7.39466 -1.30585
0.191205 0 3.5925 7.00767 -4.70527 18.2199 -8.88773
0.191646 0 0 0 0 0 0
0.192088 0 0 0 0 0 0
0.192531 0 0 0 0 0 0
0.192975 0 0 0 0 0 0
0.19342 0 0 0 0 0 0
0.193865 0 5.51333 0.907695 -11.9775 2.36001 -22.6242
0.194312 0 0 0 0 0 0
0.19476 0 3.24837 -6.32023 3.8281 -16.4326 7.23086
0.195209 0 0 0 0 0 0
0.195659 0 1.17899 5.0501 5.96562 13.1303 11.2684
0.19611 0 0 0 0 0 0
0.196562 0 1.21578 2.65707 -2.84737 6.90839 -5.37837
0.197015 0 1.19201 -2.98004 4.02305 -7.74809 7.59909
0.19747 0 0 0 0 0 0
0.197925 0 0 0 0 0 0
0.198381 0 0.977268 3.83608 3.28394 9.97381 6.20299
0.198838 0 0.874112 -1.41444 -0.04282 -3.67754 -0.0808822
0.199297 0 0 0 0 0 0
0.199756 0 0 0 0 0 0
0.200217 0 1.19617 -2.54674 2.15572 -6.62152 4.07192
0.200678 0 0.896925 -2.24231 3.02712 -5.83001 5.7179
0.201141 0 3.78806 -4.21711 -5.75479 -10.9645 -10.8702
0.201605 0 1.36621 -3.41553 4.61096 -8.88037 8.70959
0.202069 0 0 0 0 0 0
0.202535 0 1.25347 -0.363056 -3.95047 -0.943945 -7.462
0.203002 0 0 0 0 0 0
0.20347 0 0 0 0 0 0
0.203939 0 1.01675 2.02568 -2.75924 5.26676 -5.21189
0.204409 0 1.00954 -1.66497 0.0537274 -4.32892 0.101485
0.20488 0 0 0 0 0 0
0.205353 0 4.07535 1.25254 -5.77056 3.25661 -10.8999
0.205826 0 0 0 0 0 0
0.206301 0 0 0 0 0 0
0.206776 0 1.02058 1.84291 -3.08548 4.79156 -5.82812
0.207253 0 0.938529 -0.958819 -1.64035 -2.49293 -3.09844
0.207731 0 0 0 0 0 0
0.208209 0 0.890563 4.25135 6.83818 11.0535 12.9166
0.208689 0 2.71045 -1.17774 -7.9506 -3.06212 -15.0178
0.20917 0 0 0 0 0 0
0.209653 0 1.12883 -2.82207 3.8098 -7.33739 7.19629
0.210136 0 0.954396 1.75256 -2.84019 4.55665 -5.3648
0.21062 0 1.20711 -0.556596 -3.48863 -1.44715 -6.58964
0.211106 0 1.33809 5.34285 4.90715 13.8914 9.26906
0.211593 0 0 0 0 0 0
0.21208 0 2.25118 -0.992691 -5.14681 -2.581 -9.72175
0.212569 0 1.38467 -3.35187 4.18528 -8.71486 7.90552
0.213059 0 1.17133 -2.5046 2.15376 -6.51197 4.06821
0.21355 0 0.987343 -0.399054 -2.94375 -1.03754 -5.56041
0.214043 0 0 0 0 0 0
0.214536 0 3.12252 -2.45983 -3.83043 -6.39557 -7.23526
0.215031 0 2.15621 -4.04143 2.41592 -10.5077 4.56341
0.215526 0 4.19521 0.521769 -14.8361 1.3566 -28.0237
0.216023 0 0.980675 -2.45169 3.30978 -6.37439 6.2518
0.216521 0 3.43728 -4.14298 1.89344 -10.7717 3.5765
0.21702 0 4.46594 -2.78804 2.6746 -7.2489 5.05202
0.217521 0 0 0 0 0 0
0.218022 0 0.941663 -1.09477 -1.31012 -2.8464 -2.47466
0.218525 0 2.28549 4.97025 12.0394 12.9227 22.7411
0.219028 0 1.8289 -3.28188 1.58218 -8.5329 2.98856
0.219533 0 0 0 0 0 0
0.220039 0 1.20909 1.52233 -4.41243 3.95805 -8.33459
0.220547 0 1.26523 1.56535 -4.63798 4.06992 -8.76063
0.221055 0 2.11357 1.02137 -7.00586 2.65555 -13.2333
0.221565 0 1.1906 1.87691 -3.9728 4.87996 -7.50418
0.222075 0 3.68208 -2.16745 -7.8032 -5.63538 -14.7394
0.222587 0 4.02217 -4.47942 0.169725 -11.6465 0.320591
0.2231 0 0.913483 1.24263 -3.25656 3.23084 -6.15127
0.223615 0 1.34872 -3.3718 4.55192 -8.76667 8.59808
0.22413 0 1.34806 -2.98756 2.90403 -7.76766 5.4854
0.224647 0 0 0 0 0 0
0.225165 0 1.98277 3.41276 -6.24063 8.87317 -11.7879
0.225684 0 2.57583 1.27662 -8.16176 3.31921 -15.4167
0.226204 0 1.9242 3.04038 10.8278 7.90499 20.4526
0.226725 0 1.88226 2.60907 -4.93623 6.78359 -9.32398
0.227248 0 0.887987 0.189379 -3.26906 0.492384 -6.1749
0.227772 0 1.90667 -2.30706 -2.41221 -5.99835 -4.5564
0.228297 0 0 0 0 0 0
0.228823 0 1.26673 2.44507 -3.57496 6.35718 -6.7527
0.229351 0 1.72364 0.612962 -6.4931 1.5937 -12.2648
0.22988 0 0.626829 3.06999 5.26113 7.98198 9.93768
0.230409 0 2.31765 1.01423 6.6454 2.63699 12.5524
0.230941 0 0.889181 0.107626 -3.21064 0.279827 -6.06454
0.231473 0 0 0 0 0 0
0.232007 0 2.75238 6.46022 1.86936 16.7966 3.53101
0.232541 0 3.31511 0.879008 9.91082 2.28542 18.7204
0.233077 0 0.865074 0.956437 -3.24398 2.48674 -6.12752
0.233615 0 1.75132 2.38883 6.54752 6.21096 12.3675
0.234153 0 2.11899 -1.39011 -4.82771 -3.61428 -9.119
0.234693 0 2.12471 2.73913 -7.11987 7.12173 -13.4486
0.235234 0 0 0 0 0 0
0.235776 0 1.21815 2.08116 -3.85579 5.411 -7.28316
0.23632 0 1.78938 -2.44398 -1.48209 -6.35435 -2.79951
0.236865 0 0 0 0 0 0
0.237411 0 0 0 0 0 0
0.237958 0 0 0 0 0 0
0.238507 0 2.86218 -2.57846 -5.18321 -6.704 -9.79051
0.239056 0 2.92258 6.46975 1.35701 16.8213 2.56325
0.239607 0 0 0 0 0 0
0.24016 0 1.23528 -1.10286 -2.53136 -2.86743 -4.78147
0.240713 0 3.82035 -2.74425 -9.22027 -7.13504 -17.4161
0.241268 0 0 0 0 0 0
0.241824 0 0 0 0 0 0
0.242382 0 0 0 0 0 0
0.242941 0 3.50492 0.464132 -5.93101 1.20674 -11.203
0.243501 0 1.73635 -2.18733 -0.274803 -5.68707 -0.519073
0.244062 0 0.973402 1.79646 -2.88255 4.6708 -5.44481
0.244625 0 2.94501 7.18069 14.9662 18.6698 28.2695
0.245189 0 0 0 0 0 0
0.245754 0 7.08437 -13.6294 12.6952 -35.4365 23.9799
0.24632 0 0.941299 -2.11816 2.1601 -5.50722 4.08019
0.246888 0 2.21107 10.1627 14.796 26.4231 27.948
0.247457 0 1.89003 1.36358 4.70273 3.54531 8.88294
0.248028 0 1.01664 4.14339 4.11907 10.7728 7.78046
0.2486 0 2.26268 -3.54242 -0.103037 -9.21029 -0.194625
0.249173 0 0.813487 -0.0996027 -2.73907 -0.258967 -5.17379
0.249747 0 2.42481 2.9335 -8.9361 7.62711 -16.8793
0.250323 0 1.33719 2.84669 -3.28468 7.40139 -6.2044
0.2509 0 4.23448 -10.2301 12.7352 -26.5983 24.0553
0.251478 0 1.96345 0.38813 -7.20649 1.00914 -13.6123
0.252058 0 1.36778 -3.11031 3.27406 -8.08681 6.18434
0.252639 0 3.25649 4.83333 0.219213 12.5667 0.414068
0.253221 0 0 0 0 0 0
0.253805 0 3.14124 -2.08386 2.27004 -5.41804 4.28786
0.25439 0 3.21849 -4.75624 -0.426188 -12.3662 -0.805021
0.254977 0 2.77507 5.0947 9.48649 13.2462 17.9189
0.255564 0 1.18137 -2.95343 3.98714 -7.67893 7.53126
0.256153 0 3.36495 -1.46302 12.0873 -3.80385 22.8316
0.256744 0 0 0 0 0 0
0.257336 0 0.972145 -2.37436 3.03125 -6.17334 5.7257
0.257929 0 1.07226 3.85121 2.0785 10.0131 3.92605
0.258524 0 2.32882 -1.13465 -2.56612 -2.95009 -4.84711
0.25912 0 4.3327 9.70497 -7.77551 25.2329 -14.6871
0.259717 0 0 0 0 0 0
0.260316 0 2.45329 3.11354 4.08555 8.0952 7.71716
0.260916 0 3.21299 -5.88537 2.82526 -15.302 5.33661
0.261517 0 2.24107 8.40713 5.82601 21.8585 11.0047
0.26212 0 0 0 0 0 0
0.262724 0 0.90035 -2.04983 2.16539 -5.32955 4.09017
0.26333 0 2.96294 7.2317 17.3589 18.8024 32.789
0.263937 0 2.5301 7.60699 0.969941 19.7782 1.83211
0.264545 0 7.07676 10.2293 -6.47989 26.5962 -12.2398
0.265155 0 0 0 0 0 0
0.265767 0 3.07822 -0.920987 9.78926 -2.39457 18.4908
0.266379 0 0 0 0 0 0
0.266993 0 0.878924 0.962412 -3.30097 2.50227 -6.23516
0.267609 0 1.90077 3.16484 0.596418 8.22859 1.12657
0.268226 0 5.54319 -4.73914 -6.9863 -12.3218 -13.1963
0.268844 0 3.37372 -0.297993 -5.11824 -0.774781 -9.66778
0.269464 0 1.87865 2.49944 1.82856 6.49856 3.45395
0.270085 0 2.28477 -4.67325 3.6028 -12.1505 6.80528
0.270707 0 5.25953 4.05397 -5.31226 10.5403 -10.0343
0.271332 0 2.98931 -2.51849 -6.27835 -6.54807 -11.8591
0.271957 0 3.83088 1.38148 -9.05626 3.59186 -17.1063
0.272584 0 2.09845 -5.1974 6.8648 -13.5132 12.9668
0.273212 0 2.3409 1.5039 -9.00901 3.91015 -17.017
0.273842 0 2.1442 -2.29692 -3.48544 -5.972 -6.5836
0.274473 0 0.921338 0.051273 -3.27396 0.13331 -6.18415
0.275106 0 2.15822 6.15729 2.90246 16.0089 5.48242
0.27574 0 2.18215 8.90836 9.93927 23.1617 18.7742
0.276376 0 1.72243 5.11569 -0.508502 13.3008 -0.960503
0.277013 0 4.02591 -5.28344 4.25411 -13.7369 8.03554
0.277652 0 3.81168 8.2044 -2.41487 21.3314 -4.56143
0.278292 0 1.89434 2.90915 7.53752 7.56378 14.2375
0.278933 0 2.56515 -4.35826 0.919426 -11.3315 1.73669
0.279576 0 0 0 0 0 0
0.280221 0 4.36401 0.202679 -9.99368 0.526964 -18.877
0.280867 0 0 0 0 0 0
0.281514 0 5.78976 -0.0261641 14.2655 -0.0680267 26.9459
0.282163 0 3.10086 -2.70232 -1.0507 -7.02603 -1.98466
0.282814 0 7.58461 -2.63661 -21.6262 -6.85518 -40.8495
0.283466 0 0.953325 2.25906 -1.84844 5.87357 -3.49149
0.284119 0 0 0 0 0 0
0.284774 0 3.55484 -3.81092 1.23248 -9.9084 2.32803
0.28543 0 0 0 0 0 0
0.286088 0 0 0 0 0 0
0.286748 0 1.91833 0.241158 -0.233189 0.627011 -0.440468
0.287409 0 7.63829 -5.59317 -4.43448 -14.5422 -8.37623
0.288071 0 6.57603 6.35173 0.365326 16.5145 0.690061
0.288736 0 4.80152 0.418955 2.49731 1.08928 4.71714
0.289401 0 0 0 0 0 0
0.290068 0 0.929097 -2.15316 2.39423 -5.59821 4.52244
0.290737 0 3.80921 -4.36446 0.591107 -11.3476 1.11654
0.291407 0 1.14448 -0.876281 -2.65975 -2.27833 -5.02397
0.292079 0 1.79025 7.8241 9.8461 20.3427 18.5982
0.292752 0 5.59352 -7.50365 -3.26712 -19.5095 -6.17122
0.293427 0 2.41141 -0.498756 -0.664637 -1.29677 -1.25542
0.294104 0 0.91458 -1.63304 0.473125 -4.24589 0.89368
0.294782 0 3.17956 -2.06239 -0.835928 -5.36221 -1.57898
0.295461 0 1.15078 3.60941 0.287465 9.38446 0.54299
0.296142 0 2.8576 -2.90733 -2.6097 -7.55906 -4.92944
0.296825 0 7.14309 -8.03979 4.74709 -20.9034 8.96673
0.297509 0 3.27942 10.8625 7.09229 28.2426 13.3965
0.298195 0 0 0 0 0 0
0.298882 0 3.48138 -4.3511 3.22777 -11.3129 6.0969
0.299571 0 4.61449 5.78413 -3.40126 15.0387 -6.42459
0.300262 0 4.49666 -1.92665 -4.16578 -5.00928 -7.8687
0.300954 0 6.50607 -1.24601 11.9892 -3.23963 22.6462
0.301648 0 0 0 0 0 0
0.302343 0 5.18974 -0.861608 -2.31158 -2.24018 -4.36631
0.30304 0 6.7021 4.86972 -0.736975 12.6613 -1.39206
0.303739 0 0 0 0 0 0
0.304439 0 3.16542 -5.86736 2.94085 -15.2551 5.55494
0.305141 0 4.18755 -2.71793 -2.12729 -7.06663 -4.01822
0.305844 0 1.91228 -0.00599756 1.6197 -0.0155937 3.05943
0.306549 0 3.07487 -2.69351 -5.10127 -7.00313 -9.63573
0.307256 0 8.74318 6.75786 -4.0325 17.5704 -7.61694
0.307964 0 1.8773 -0.706319 -0.488561 -1.83643 -0.922838
0.308674 0 6.25884 6.93336 0.280978 18.0267 0.530736
0.309386 0 3.46738 0.332759 -7.07097 0.865172 -13.3563
0.310099 0 12.3622 -9.75926 -11.0287 -25.3741 -20.8321
0.310814 0 3.83184 4.1256 -13.2876 10.7266 -25.0987
0.31153 0 0.937535 -2.30525 2.99166 -5.99366 5.65092
0.312248 0 6.74884 -2.79209 -4.91334 -7.25945 -9.28076
0.312968 0 3.34304 -0.69966 10.0509 -1.81912 18.9851
0.31369 0 4.17107 1.57153 -9.8387 4.08598 -18.5842
0.314413 0 3.71741 7.05236 -3.91893 18.3361 -7.40243
0.315138 0 2.23593 -2.10279 -2.27849 -5.46725 -4.30381
0.315864 0 5.25536 -0.96176 -5.12832 -2.50057 -9.68683
0.316592 0 4.7808 -10.7321 11.281 -27.9034 21.3086
0.317322 0 10.0298 -3.01883 5.03968 -7.84897 9.51939
0.318054 0 5.67034 -0.483511 -0.62395 -1.25713 -1.17857
0.318787 0 5.36745 10.4644 -1.86982 27.2074 -3.53189
0.319522 0 0 0 0 0 0
0.320258 0 2.30895 1.34653 -8.84598 3.50099 -16.7091
0.320996 0 4.16264 3.08594 -5.95827 8.02345 -11.2545
0.321736 0 1.79732 -2.22203 -0.273613 -5.77727 -0.516824
0.322478 0 4.09849 6.58439 -6.90814 17.1194 -13.0487
0.323222 0 0.892331 -0.551045 -2.33391 -1.43272 -4.4085
0.323967 0 5.22067 1.16684 -13.1979 3.03377 -24.9294
0.324713 0 2.37724 5.85326 -2.47576 15.2185 -4.67644
0.325462 0 7.00071 6.39598 28.7778 16.6296 54.3581
0.326212 0 7.24191 3.57058 -11.28 9.28351 -21.3067
0.326964 0 3.59167 -4.84894 6.38348 -12.6072 12.0577
0.327718 0 7.0497 1.247 4.49172 3.24219 8.48436
0.328473 0 11.1529 -7.46804 5.60584 -19.4169 10.5888
0.329231 0 2.42042 -1.47852 -3.19796 -3.84414 -6.04059
0.32999 0 5.70412 -3.77144 -0.520875 -9.80573 -0.983876
0.33075 0 7.7935 -6.47616 -8.58769 -16.838 -16.2212
0.331513 0 5.85447 4.47202 -1.06697 11.6272 -2.01538
0.332277 0 3.03472 3.90117 -3.21359 10.1431 -6.07012
0.333043 0 1.01326 3.70979 2.25156 9.64547 4.25295
0.333811 0 3.90414 -4.37312 -3.03909 -11.3701 -5.7405
0.33458 0 6.04718 6.3152 11.8838 16.4195 22.4472
0.335352 0 2.98408 1.04682 4.19076 2.72174 7.91589
0.336125 0 1.008 -1.30784 -1.03235 -3.40038 -1.94999
0.336899 0 2.7265 1.76256 7.85682 4.58265 14.8407
0.337676 0 9.79901 -3.37732 -18.8141 -8.78103 -35.5377
0.338454 0 4.57035 -3.05976 -2.89123 -7.95537 -5.46122
0.339235 0 7.33352 -7.01784 -11.6007 -18.2464 -21.9125
0.340017 0 2.50186 -5.21785 4.09281 -13.5664 7.73087
0.340801 0 6.21563 10.9617 2.44233 28.5003 4.61329
0.341586 0 2.67569 1.54164 3.38672 4.00827 6.39714
