s dummy RR0 RR2 RR4 RR6 RR8
2.31473 0 1526.22 64.6644 -80.9169 168.127 -152.843
2.32007 0 1531.25 -13.7638 -36.4009 -35.7859 -68.7572
2.32541 0 1591.98 -117.215 -88.1804 -304.76 -166.563
2.33077 0 1519.35 -18.4219 -256.826 -47.897 -485.116
2.33615 0 1621.25 77.8382 -49.9281 202.379 -94.3086
2.34153 0 1650.9 -27.5427 -100.651 -71.6111 -190.119
2.34693 0 1639.58 35.7862 43.761 93.0442 82.6597
2.35234 0 1524.05 183.654 -211.872 477.502 -400.202
2.35776 0 1591.35 165.898 -338.301 431.335 -639.014
2.3632 0 1728.29 83.4557 -112.567 216.985 -212.626
2.36865 0 1628.46 -271.176 126.529 -705.056 239
2.37411 0 1610.53 -149.133 61.3108 -387.745 115.809
2.37958 0 1644.43 -115.573 -60.6434 -300.491 -114.549
2.38507 0 1811.45 -76.5127 151.78 -198.933 286.695
2.39056 0 1570.11 -174.436 -372.328 -453.535 -703.286
2.39607 0 1795.87 -165.67 76.659 -430.741 144.8
2.4016 0 1718.49 109.125 -288.53 283.726 -545
2.40713 0 1715.6 324.471 -93.0278 843.624 -175.719
2.41268 0 1776.61 376.074 231.353 977.791 437.001
2.41824 0 1838.33 194.182 136.834 504.874 258.465
2.42382 0 1703.19 151.879 -355.743 394.886 -671.959
2.42941 0 1831.33 -231.767 -6.93161 -602.595 -13.093
2.43501 0 1651.54 -53.2397 152.008 -138.423 287.127
2.44062 0 1753.22 -12.8147 23.9765 -33.3182 45.289
2.44625 0 1927.33 -67.7391 -427.914 -176.122 -808.283
2.45189 0 1816.85 119.839 -44.6321 311.581 -84.3051
2.45754 0 1849 54.3752 -172.157 141.375 -325.186
2.4632 0 1859.71 22.723 69.9961 59.0798 132.215
2.46888 0 1804.68 -163.101 -8.82941 -424.061 -16.6778
2.47457 0 1819.66 -114.447 -242.295 -297.562 -457.667
2.48028 0 1915.23 106.323 -129.278 276.44 -244.192
2.486 0 1982.86 -165.912 154.237 -431.371 291.337
2.49173 0 1995.15 73.4686 87.8253 191.018 165.892
2.49747 0 1962.51 72.3033 59.3972 187.988 112.195
2.50323 0 1973.4 36.2161 293.633 94.162 554.64
2.509 0 2119.15 193.048 197.172 501.924 372.436
2.51478 0 2069.11 298.561 -101.82 776.259 -192.327
2.52058 0 1880.87 20.3686 22.2726 52.9584 42.0705
2.52639 0 1941.96 -159.689 -115.923 -415.192 -218.967
2.53221 0 2078.38 -242.15 277.137 -629.589 523.48
2.53805 0 2040.02 0.381054 111.565 0.99074 210.735
2.5439 0 2167.42 133.983 148.149 348.357 279.837
2.54977 0 2292.77 -75.7537 317.737 -196.96 600.17
2.55564 0 2098.7 -361.982 34.8903 -941.154 65.904
2.56153 0 2197.65 -18.099 -220.488 -47.0575 -416.477
2.56744 0 1999.63 -52.9368 236.983 -137.636 447.634
2.57336 0 2252.83 505.105 0.208852 1313.27 0.394498
2.57929 0 2249.57 84.9158 -137.41 220.781 -259.552
2.58524 0 2038.58 47.4865 -91.8441 123.465 -173.483
2.5912 0 2097.55 -194.555 63.0051 -505.843 119.01
2.59717 0 2125.74 -0.161187 166.33 -0.419085 314.179
2.60316 0 2245.36 -7.58462 -144.838 -19.72 -273.583
2.60916 0 2141.26 -127.149 -203.808 -330.587 -384.971
2.61517 0 2185.83 -35.9841 130.858 -93.5586 247.177
2.6212 0 2271.42 227.275 -259.752 590.915 -490.643
2.62724 0 2281.66 17.3778 -19.9874 45.1824 -37.7539
2.6333 0 2226.87 -232.998 316.528 -605.795 597.886
2.63937 0 2327.63 60.944 341.609 158.454 645.262
2.64545 0 2301.58 216.927 -380.657 564.009 -719.019
2.65155 0 2141.62 86.4783 -284.023 224.844 -536.488
2.65767 0 2425.38 -8.84175 6.91017 -22.9886 13.0525
2.66379 0 2357.13 408.163 81.1547 1061.22 153.292
2.66993 0 2456.42 -22.2565 -157.526 -57.867 -297.549
2.67609 0 2284.89 -69.147 41.6605 -179.782 78.692
2.68226 0 2353.25 -46.4971 257.599 -120.893 486.575
2.68844 0 2286.28 363.818 374.846 945.928 708.042
2.69464 0 2493.28 -168.895 45.606 -439.128 86.1446
2.70085 0 2474.61 -208.859 -300.05 -543.032 -566.76
2.70707 0 2445.79 -98.2703 215.249 -255.503 406.581
2.71332 0 2488.66 11.6684 -344.397 30.3379 -650.527
2.71957 0 2503.1 141.446 305.461 367.759 576.982
2.72584 0 2420.35 87.0951 -127.535 226.447 -240.9
2.73212 0 2610.92 194.909 -34.4599 506.764 -65.091
2.73842 0 2615.39 301.586 -234.765 784.124 -443.444
2.74473 0 2594.09 345.781 163.755 899.031 309.314
2.75106 0 2575.57 100.435 26.7762 261.132 50.5772
2.7574 0 2721.85 17.8025 203.326 46.2864 384.059
2.76376 0 2635.26 98.2817 -135.166 255.532 -255.314
2.77013 0 2658.08 -15.4925 -362.483 -40.2806 -684.691
2.77652 0 2549.59 104.171 -330.595 270.844 -624.458
2.78292 0 2653 100.749 46.2747 261.947 87.4078
2.78933 0 2839.7 151.353 133.424 393.518 252.023
2.79576 0 2647.96 100.043 -178.624 260.112 -337.4
2.80221 0 2801.57 169.296 -81.0201 440.17 -153.038
2.80867 0 2713.49 -26.997 73.5586 -70.1923 138.944
2.81514 0 2772.69 193.427 28.6418 502.911 54.1011
2.82163 0 2748.75 -51.5303 -183.006 -133.979 -345.679
2.82814 0 2857.18 -371.826 23.5556 -966.748 44.4939
2.83466 0 2807.01 -183.488 -248.264 -477.069 -468.943
2.84119 0 2844.24 33.0153 239.145 85.8397 451.718
2.84774 0 2916.03 327.234 106.901 850.808 201.925
2.8543 0 2843.6 60.7179 -15.5979 157.867 -29.4627
2.86088 0 3014.1 254.898 -241.483 662.735 -456.135
2.86748 0 2925.96 309.017 24.0041 803.445 45.3412
2.87409 0 3036.59 115.971 470.059 301.524 887.888
2.88071 0 2887.16 -181.436 124.566 -471.732 235.291
2.88736 0 3100.26 -245.715 589.263 -638.86 1113.05
2.89401 0 2992.75 -155.892 353.267 -405.319 667.283
2.90068 0 3081.41 -112.243 320.62 -291.833 605.616
2.90737 0 2998.5 -226.179 141.078 -588.065 266.481
2.91407 0 3125.64 -251.328 58.6491 -653.453 110.782
2.92079 0 3046.01 302.131 71.5522 785.54 135.154
2.92752 0 3112.69 -113.85 -21.7325 -296.01 -41.0502
2.93427 0 3207.96 -101.359 -16.7977 -263.534 -31.7289
2.94104 0 3312.97 229.52 78.3228 596.751 147.943
2.94782 0 3061.01 -13.2045 -59.1749 -34.3316 -111.775
2.95461 0 3101.74 6.85103 -283.121 17.8127 -534.784
2.96142 0 3320.4 350.17 251.164 910.443 474.421
2.96825 0 3269.81 197.617 185.354 513.805 350.114
2.97509 0 3430.6 113.229 212.705 294.396 401.776
2.98195 0 3274.77 -113.109 -498.712 -294.082 -942.012
2.98882 0 3385.16 151.638 -52.0248 394.259 -98.2691
2.99571 0 3462.46 255.35 170.002 663.909 321.114
3.00262 0 3341.29 122.108 -101.308 317.48 -191.36
3.00954 0 3294.08 -136.54 78.7548 -355.005 148.759
3.01648 0 3531.09 -241.032 -208.957 -626.683 -394.697
3.02343 0 3434.9 -18.249 -308.679 -47.4474 -583.061
3.0304 0 3324.34 54.9765 -260.821 142.939 -492.663
3.03739 0 3532.59 457.699 369.689 1190.02 698.302
3.04439 0 3477.7 39.9615 -443.212 103.9 -837.178
3.05141 0 3563.4 170.859 398.775 444.233 753.241
3.05844 0 3640.87 18.3745 -367.405 47.7736 -693.988
3.06549 0 3539.04 328.332 342.156 853.662 646.294
3.07256 0 3551.44 366.451 432.769 952.772 817.452
3.07964 0 3609.89 -130.73 -8.33384 -339.897 -15.7417
3.08674 0 3630.37 -393.874 -37.3593 -1024.07 -70.5676
3.09386 0 3650.07 243.105 -71.9232 632.073 -135.855
3.10099 0 3685.2 262.826 -132.425 683.349 -250.137
3.10814 0 3575.93 -23.7832 -54.079 -61.8363 -102.149
3.1153 0 3948.05 -70.0971 278.331 -182.253 525.736
3.12248 0 3756.86 -386.461 333.603 -1004.8 630.139
3.12968 0 3775.51 -299.299 51.17 -778.177 96.6545
3.1369 0 4004.57 -854.959 -343.773 -2222.89 -649.349
3.14413 0 3965.97 62.4061 -154.539 162.256 -291.908
3.15138 0 4062.91 84.3192 -102.792 219.23 -194.163
3.15864 0 4000.44 -190.413 141.075 -495.073 266.476
3.16592 0 4078.93 -294.777 458.384 -766.42 865.837
3.17322 0 4119.7 87.6494 31.6617 227.888 59.8055
3.18054 0 3846.33 -226.508 -377.867 -588.922 -713.749
3.18787 0 4130.05 -52.0357 -465.28 -135.293 -878.862
3.19522 0 4029.83 -85.9392 594.07 -223.442 1122.13
3.20258 0 4111.81 326.959 41.3076 850.093 78.0254
3.20996 0 4082.36 20.1821 -382.683 52.4735 -722.846
3.21736 0 4098.81 -466.018 378.738 -1211.65 715.395
3.22478 0 4194.05 -398.014 -108.206 -1034.84 -204.389
3.23222 0 4094.41 191.458 785.347 497.792 1483.43
3.23967 0 4431.93 608.52 -226.445 1582.15 -427.729
3.24713 0 4399.46 151.753 25.4572 394.559 48.0858
3.25462 0 4344.05 -160.458 87.6524 -417.19 165.566
3.26212 0 4458.68 173.575 -195.295 451.296 -368.89
3.26964 0 4564.18 -101.837 919.148 -264.776 1736.17
3.27718 0 4267.76 136.93 285.281 356.018 538.864
3.28473 0 4279.23 -259.912 -56.4546 -675.772 -106.636
3.29231 0 4403.46 225.598 111.609 586.554 210.817
3.2999 0 4434.68 -77.4612 -367.17 -201.399 -693.544
3.3075 0 4492.37 -22.1465 99.9622 -57.5809 188.818
3.31513 0 4335.73 -373.627 -289.229 -971.43 -546.322
3.32277 0 4592.51 156.665 743.226 407.33 1403.87
3.33043 0 4790.01 -43.0592 141.452 -111.954 267.187
3.33811 0 4737.37 -242.207 553.2 -629.737 1044.93
3.3458 0 4635.76 -332.071 337.369 -863.385 637.252
3.35352 0 4722.66 264.191 7.22451 686.897 13.6463
3.36125 0 4727.22 -143.174 465.115 -372.251 878.551
3.36899 0 4855.29 253.973 173.496 660.329 327.715
3.37676 0 4754.18 208.803 -515.194 542.887 -973.144
3.38454 0 4891.39 -204.74 160.183 -532.324 302.569
3.39235 0 4802.08 -10.7066 685.12 -27.8372 1294.11
3.40017 0 4823.88 144.22 -177.5 374.973 -335.278
3.40801 0 4983.34 388.295 -603.159 1009.57 -1139.3
3.41586 0 4996.22 192.252 222.973 499.855 421.172
3.42374 0 5049.16 -285.557 -205.163 -742.447 -387.53
3.43163 0 5164.3 151.836 136.103 394.774 257.083
3.43954 0 5205.78 -350.581 -107.996 -911.511 -203.992
3.44747 0 5099.28 -9.6856 17.8184 -25.1826 33.6569
3.45542 0 5060.33 -7.29706 485.033 -18.9724 916.174
3.46338 0 5123.22 671.788 -113.249 1746.65 -213.914
3.47137 0 5433.32 68.3223 54.5073 177.638 102.958
3.47937 0 5320.52 -13.7169 -403.308 -35.6639 -761.803
3.48739 0 5194.67 139.229 313.389 361.995 591.957
3.49543 0 5280.39 311.489 186.879 809.871 352.994
3.50349 0 5512.82 134.005 56.0593 348.414 105.89
3.51156 0 5556.83 -66.2066 16.8752 -172.137 31.8754
3.51966 0 5511.18 -125.979 116.12 -327.545 219.338
3.52777 0 5542.76 -242.537 -514.715 -630.597 -972.239
3.5359 0 5616.86 129.856 1043.6 337.626 1971.25
3.54405 0 5503.3 301.058 -27.1799 782.75 -51.3398
3.55222 0 5464.56 562.244 -737.7 1461.83 -1393.43
3.56041 0 5632.15 340.35 -96.248 884.91 -181.802
3.56862 0 5414.67 485.006 -1.28563 1261.01 -2.42841
3.57685 0 5766.53 -309.11 452.835 -803.687 855.355
3.58509 0 5552.57 251.694 -414.757 654.405 -783.431
3.59336 0 5676.7 -21.96 -645.263 -57.0959 -1218.83
3.60164 0 5610.1 -121.574 -165.49 -316.093 -312.592
3.60994 0 5668.93 -136.08 594.171 -353.809 1122.32
3.61826 0 5812 -279.596 89.929 -726.95 169.866
3.62661 0 6015.55 716.294 -550.508 1862.36 -1039.85
3.63497 0 6249.45 456.114 -96.856 1185.9 -182.95
3.64334 0 6135.5 -190.964 61.5339 -496.507 116.231
3.65174 0 6128.25 -407.279 -554.772 -1058.92 -1047.9
3.66016 0 6124.79 59.1176 63.8832 153.706 120.668
3.6686 0 6272.49 -221.272 -46.5051 -575.308 -87.8429
3.67706 0 6290.42 126.494 -324.469 328.883 -612.886
3.68553 0 6327.99 960.989 482.369 2498.57 911.141
3.69403 0 6339.2 -7.63979 -72.8752 -19.8635 -137.653
3.70254 0 6122.78 213.229 384.781 554.395 726.809
3.71108 0 6501.4 269.74 105.13 701.324 198.579
3.71963 0 6482.9 -347.521 56.3061 -903.554 106.356
3.72821 0 6426.93 -384.301 267.986 -999.184 506.196
3.7368 0 6467.25 359.87 -244.856 935.661 -462.506
3.74542 0 6584.45 -137.322 712.743 -357.037 1346.29
3.75405 0 6613.46 261.146 -141.83 678.98 -267.901
3.76271 0 6687.19 -149.68 356.741 -389.169 673.844
3.77138 0 6644.66 23.3361 29.0941 60.6739 54.9555
3.78007 0 6831.79 20.8922 -334.887 54.3197 -632.564
3.78879 0 6748.25 -208.857 -723.738 -543.028 -1367.06
3.79752 0 6792.74 400.313 -727.951 1040.82 -1375.02
3.80628 0 6880.49 -584.624 156.454 -1520.02 295.524
3.81505 0 6885.01 -284.224 291.601 -738.983 550.802
3.82385 0 7066.6 -147.55 142.269 -383.63 268.731
3.83266 0 6990.83 -190.303 -60.1164 -494.787 -113.553
3.8415 0 7499.4 611.411 648.919 1589.67 1225.74
3.85035 0 7093.09 221.69 711.895 576.395 1344.69
3.85923 0 7219.45 219.838 98.8986 571.579 186.809
3.86812 0 7126.06 9.92938 440.818 25.8164 832.657
3.87704 0 7318.16 331.564 720.801 862.067 1361.51
3.88598 0 7089.81 615.58 -153.094 1600.51 -289.178
3.89494 0 7192.92 -393.551 205.306 -1023.23 387.8
3.90391 0 7490.74 -108.748 -193.196 -282.745 -364.925
3.91291 0 7342.25 -78.551 -86.0079 -204.233 -162.459
3.92193 0 7575.95 -419.391 -72.1205 -1090.42 -136.228
3.93098 0 7679.93 -537.085 -217.676 -1396.42 -411.167
3.94004 0 7749.55 -231.414 191.882 -601.676 362.444
3.94912 0 7636.84 310.277 23.8612 806.721 45.0711
3.95822 0 7718.93 501.553 501.162 1304.04 946.639
3.96735 0 7827.31 174.692 -251.426 454.198 -474.916
3.97649 0 7614.77 184.881 258.141 480.69 487.6
3.98566 0 7725.79 560.918 663.823 1458.39 1253.89
3.99485 0 8146.66 553.67 -247.472 1439.54 -467.448
4.00406 0 8082.6 291.001 245.134 756.603 463.031
4.01329 0 7763.05 -338.585 -275.247 -880.321 -519.911
4.02254 0 8114.28 471.784 -717.834 1226.64 -1355.91
4.03181 0 8297.18 58.6346 471.818 152.45 891.211
4.04111 0 7929.86 372.382 660.028 968.193 1246.72
4.05042 0 8208.03 -261.931 -569.052 -681.021 -1074.88
4.05976 0 8399.12 810.388 63.9199 2107.01 120.738
4.06912 0 8512.02 158.277 262.423 411.519 495.687
4.0785 0 8390.95 602.925 307.433 1567.6 580.708
4.0879 0 8433.94 577.924 -270.355 1502.6 -510.671
4.09732 0 8313.78 193.642 166.123 503.469 313.788
4.10677 0 8655.43 101.607 235.535 264.178 444.9
4.11624 0 8524.28 27.7476 537.038 72.1437 1014.41
4.12573 0 8999.23 -305.496 -105.107 -794.29 -198.536
4.13524 0 8698.56 110.796 -329.866 288.069 -623.08
4.14477 0 8869.47 150.923 123.025 392.399 232.38
4.15432 0 9105.59 -308.234 828.856 -801.409 1565.62
4.1639 0 9045.76 356.586 -244.055 927.125 -460.994
4.1735 0 9031.92 -607.615 -14.1201 -1579.8 -26.6713
4.18312 0 9187.74 -37.0195 -117.984 -96.2507 -222.859
4.19276 0 9118.97 -395.194 13.0065 -1027.5 24.5679
4.20243 0 8980.34 178.108 -245.008 463.08 -462.793
4.21212 0 9218.37 -328.515 31.3122 -854.14 59.1453
4.22183 0 9568.2 -56.7858 173.776 -147.643 328.243
4.23156 0 9271.92 -9.62322 101.206 -25.0204 191.167
4.24131 0 9407.6 226.883 -415.35 589.895 -784.549
4.25109 0 9462.02 119.814 10.7884 311.515 20.3781
4.26089 0 9390 -773.687 422.77 -2011.59 798.565
4.27071 0 9461.36 -444.666 -282.4 -1156.13 -533.423
4.28056 0 9537.91 543.817 -27.6088 1413.92 -52.1499
4.29042 0 9477.05 -139.67 251.937 -363.141 475.881
4.30032 0 9788.64 -483.445 -94.9134 -1256.96 -179.281
4.31023 0 9789.39 -101.063 -622.669 -262.764 -1176.15
4.32016 0 10210.9 256.779 -565.663 667.625 -1068.47
4.33012 0 10056.3 430.155 665.767 1118.4 1257.56
4.34011 0 10414.9 849.932 -718.657 2209.82 -1357.46
4.35011 0 10148 -82.4029 -491.764 -214.247 -928.888
4.36014 0 10228.4 791.681 -385.088 2058.37 -727.389
4.37019 0 10094.7 -441.407 52.1015 -1147.66 98.4139
4.38026 0 10245.9 782.713 720.423 2035.05 1360.8
4.39036 0 10644.7 -148.294 527.796 -385.565 996.948
4.40048 0 10467.9 505.384 585.277 1314 1105.52
4.41063 0 10627.4 -77.2434 -113.224 -200.833 -213.868
4.42079 0 10495.3 222.242 -439.003 577.828 -829.228
4.43099 0 10951.3 13.8525 -806.733 36.0165 -1523.83
4.4412 0 10531.2 196.112 361.705 509.892 683.22
4.45144 0 10650.5 -258.364 22.4941 -671.746 42.4889
4.4617 0 11173.1 -156.635 -5.12362 -407.252 -9.67796
4.47198 0 11336 123.802 -435.001 321.885 -821.668
4.48229 0 11163.3 500.342 -235.18 1300.89 -444.229
4.49263 0 10901.4 225.581 104.924 586.512 198.19
4.50298 0 11025.1 80.4876 725.621 209.268 1370.62
4.51336 0 11357.7 465.545 116.483 1210.42 220.023
4.52377 0 11733.8 -52.7455 475.291 -137.138 897.772
4.5342 0 11550.7 -320.908 -226.08 -834.36 -427.04
4.54465 0 11506.6 423.699 384.275 1101.62 725.853
4.55512 0 11523 188.089 316.639 489.031 598.095
4.56563 0 11661.8 -817.842 42.386 -2126.39 80.0624
4.57615 0 11883.8 -67.9052 516.324 -176.554 975.278
4.5867 0 11839.9 374.486 -210.334 973.663 -397.297
4.59727 0 12409.5 -80.248 -551.616 -208.645 -1041.94
4.60787 0 11935.6 324.485 -797.258 843.66 -1505.93
4.61849 0 12051.1 -97.3747 -377.212 -253.174 -712.511
4.62914 0 12125.1 -258.888 -898.512 -673.108 -1697.19
4.63981 0 12384.1 -486.018 -514.388 -1263.65 -971.622
4.65051 0 12579.3 -110.765 -470.488 -287.989 -888.699
4.66123 0 12484.5 -229.894 78.594 -597.723 148.455
4.67197 0 12415.3 -195.849 183.223 -509.208 346.088
4.68274 0 12469.2 -409.737 980.027 -1065.32 1851.16
4.69354 0 12531.2 23.4333 -1417.26 60.9265 -2677.05
4.70436 0 12856.9 395.645 175.449 1028.68 331.404
4.7152 0 13084 39.4963 409.756 102.69 773.984
4.72607 0 13142.8 1396 -45.7903 3629.59 -86.4927
4.73697 0 13164.6 687.937 731.634 1788.64 1381.98
4.74789 0 13343.3 50.0036 -158.129 130.009 -298.689
4.75883 0 13159.9 -349.76 -650.902 -909.376 -1229.48
4.7698 0 13482.2 196.345 -220.371 510.497 -416.255
4.7808 0 13088.5 403.411 -100.023 1048.87 -188.933
4.79182 0 13388 838.39 -940.047 2179.81 -1775.64
4.80286 0 13525.9 353.739 158.354 919.72 299.112
4.81394 0 13857.6 484.213 -402.903 1258.95 -761.038
4.82503 0 13737.2 -75.9281 515.494 -197.413 973.711
4.83616 0 13944.3 687.736 -262.393 1788.11 -495.632
4.8473 0 14080.7 21.5781 262.041 56.1031 494.965
4.85848 0 14159.3 599.588 -190.668 1558.93 -360.151
4.86968 0 14396.6 661.947 -589.465 1721.06 -1113.43
4.8809 0 14250.1 403.347 -327.286 1048.7 -618.207
4.89216 0 14602.1 -274.448 370.101 -713.565 699.08
4.90343 0 14544.2 402.865 919.611 1047.45 1737.04
4.91474 0 14920.7 1152.68 750.477 2996.96 1417.57
4.92607 0 14326.8 262.071 -733.848 681.384 -1386.16
4.93742 0 14919.1 -38.0515 -212.677 -98.934 -401.723
4.9488 0 14662.7 -600.924 -358.841 -1562.4 -677.811
4.96021 0 14688.9 -309.063 32.8045 -803.565 61.964
4.97165 0 15227 -499.704 186.704 -1299.23 352.664
4.98311 0 15189.3 -452.45 -755.677 -1176.37 -1427.39
4.9946 0 15419.1 -271.643 490.605 -706.271 926.697
5.00611 0 15814.2 1014.84 -228.867 2638.59 -432.305
5.01765 0 15497.9 161.215 -856.41 419.159 -1617.66
5.02922 0 14944.3 584.964 -128.715 1520.91 -243.129
5.04081 0 15640.2 255.826 1413.22 665.148 2669.42
5.05243 0 15828.2 -142.106 -259.753 -369.476 -490.645
5.06408 0 16190.5 -53.2236 -569.834 -138.381 -1076.35
5.07575 0 16236.4 511.564 1201 1330.07 2268.55
5.08745 0 16716.3 -483.868 -179.802 -1258.06 -339.627
5.09918 0 16182.6 680.443 613.08 1769.15 1158.04
5.11093 0 16483 -390.926 653.656 -1016.41 1234.68
5.12272 0 16235.8 263.502 -94.2791 685.106 -178.083
5.13453 0 16938.3 710.548 -543.707 1847.42 -1027
5.14636 0 16438.1 -160.798 -231.507 -418.075 -437.292
5.15823 0 16849.3 -738.3 -18.1503 -1919.58 -34.284
5.17012 0 16888 -37.1297 708.019 -96.5372 1337.37
5.18203 0 17008.4 206.498 1829.75 536.896 3456.2
5.19398 0 17383.4 -749.617 -469.043 -1949 -885.97
5.20595 0 17709.3 184.106 479.256 478.677 905.262
5.21795 0 17412.6 418.354 -458.905 1087.72 -866.82
5.22998 0 17705.8 830.967 20.095 2160.52 37.9572
5.24204 0 17647.4 -256.176 613.516 -666.057 1158.86
5.25412 0 17962.3 -165.21 943.157 -429.546 1781.52
5.26624 0 17878.2 -282.03 1261.39 -733.277 2382.63
5.27838 0 18015 880.233 197.506 2288.61 373.066
5.29054 0 18182 336.378 1126.74 874.583 2128.29
5.30274 0 18427.2 -307.028 -841.401 -798.272 -1589.31
5.31496 0 18715.9 859.987 1479.17 2235.97 2793.98
5.32722 0 18693.4 483.799 -1227.15 1257.88 -2317.96
5.3395 0 18576.9 -201.83 1021.09 -524.757 1928.73
5.35181 0 18971.8 37.8687 794.905 98.4585 1501.49
5.36414 0 18763.9 980.994 -172.989 2550.58 -326.757
5.37651 0 19428.3 -165.846 409.851 -431.2 774.162
5.3889 0 19295.3 -193 -21.5638 -501.801 -40.7316
5.40132 0 19577.1 -105.237 -297.532 -273.617 -562.004
5.41378 0 19186.9 564.22 -518.551 1466.97 -979.485
5.42626 0 19095 122.874 166.527 319.473 314.551
5.43876 0 20080.8 122.011 841.207 317.228 1588.95
5.4513 0 19914 237.278 79.4129 616.923 150.002
5.46387 0 20159 325.828 -873.642 847.152 -1650.21
5.47646 0 19539.4 63.3479 254.947 164.704 481.567
5.48909 0 20256.5 540.737 -2.05105 1405.92 -3.8742
5.50174 0 20472.6 25.5456 983.895 66.4185 1858.47
5.51443 0 20581.4 454.82 1543.86 1182.53 2916.18
5.52714 0 20999.7 -208.625 44.1025 -542.424 83.3047
5.53988 0 20864.7 -326.678 1082.73 -849.362 2045.16
5.55265 0 20848.5 287.697 493.891 748.011 932.904
5.56545 0 20872 609.65 2144.69 1585.09 4051.08
5.57828 0 21345.6 619.174 -613.591 1609.85 -1159
5.59114 0 21291.8 20.5156 -1004.02 53.3405 -1896.48
5.60403 0 21589.7 -263.395 690.596 -684.826 1304.46
5.61695 0 21753 -268.703 -167.942 -698.629 -317.223
5.62989 0 22397.8 333.056 184.228 865.945 347.987
5.64287 0 21936.5 -187.833 -1606.87 -488.367 -3035.19
5.65588 0 22372 573.776 -978.081 1491.82 -1847.49
5.66892 0 22022.3 -713.741 -729.903 -1855.73 -1378.71
5.68199 0 22583.2 126.492 1829.58 328.88 3455.88
5.69509 0 22682.9 378.417 1043.98 983.885 1971.97
5.70821 0 22866.1 -575.214 -312.321 -1495.56 -589.94
5.72137 0 23200.9 -426.967 33.061 -1110.11 62.4485
5.73456 0 23050.1 -115.451 488.501 -300.172 922.724
5.74778 0 23616 -426.341 -366.402 -1108.49 -692.093
5.76103 0 23508.4 1233.55 -1224.39 3207.24 -2312.73
5.77431 0 24239.5 1123.53 191.749 2921.18 362.193
5.78762 0 24281.8 1120.75 676.654 2913.95 1278.12
5.80097 0 23669.3 603.684 812.048 1569.58 1533.87
5.81434 0 24518.4 288.455 -694.987 749.984 -1312.75
5.82774 0 24509 -59.0562 -466.909 -153.546 -881.939
5.84118 0 24538.2 667.835 -866.449 1736.37 -1636.63
5.85464 0 24955.6 22.9202 2096.02 59.5925 3959.15
5.86814 0 24374.8 -313.761 -376.903 -815.778 -711.929
5.88167 0 25097.1 -778.829 705.5 -2024.96 1332.61
5.89522 0 25197.7 -607.872 -131.47 -1580.47 -248.333
5.90881 0 25379.3 -82.2085 540.379 -213.742 1020.72
5.92243 0 25703.9 579.437 529.861 1506.54 1000.85
5.93609 0 25710.4 1004.18 -1225.72 2610.86 -2315.25
5.94977 0 25964.6 -63.4886 1420.02 -165.07 2682.27
5.96349 0 26188.4 266.171 -331.546 692.045 -626.254
5.97723 0 26470.1 817.401 -1454.68 2125.24 -2747.73
5.99101 0 25946.5 73.4635 62.9578 191.005 118.92
6.00482 0 26431 859.403 -22.4661 2234.45 -42.4359
6.01867 0 26706.3 -377.458 354.255 -981.39 669.148
6.03254 0 26638.5 -1071.9 -515.899 -2786.94 -974.476
6.04645 0 27580 641.001 303.569 1666.6 573.408
6.06039 0 27347.1 1065.05 275.228 2769.12 519.875
6.07436 0 27638.2 522.077 1033.39 1357.4 1951.96
6.08836 0 27802.3 -202.127 300.319 -525.53 567.269
6.10239 0 27723.2 -532.883 -157.662 -1385.5 -297.805
6.11646 0 28280.9 1055.49 708.953 2744.28 1339.13
6.13056 0 28311.9 -644.752 -1285.36 -1676.36 -2427.91
6.14469 0 28112.2 1073.69 1752.84 2791.59 3310.92
6.15886 0 28643.9 643.189 886.062 1672.29 1673.67
6.17306 0 28653.8 48.283 927.604 125.536 1752.14
6.18729 0 28961.8 -308.769 -1083.13 -802.799 -2045.92
6.20155 0 28733.2 782.099 1618.9 2033.46 3057.92
6.21585 0 29440.8 -321.658 655.577 -836.311 1238.31
6.23018 0 29597.5 -701.763 472.856 -1824.58 893.172
6.24454 0 29989.2 1276.35 2484.77 3318.51 4693.45
6.25893 0 29951.9 1308.6 1245.39 3402.36 2352.41
6.27336 0 30359.2 580.863 343.005 1510.24 647.899
6.28782 0 30445.4 168.75 -1672.38 438.75 -3158.94
6.30232 0 30707.2 2846.72 -625.737 7401.48 -1181.95
6.31685 0 30790.7 -362.614 1264.8 -942.795 2389.07
6.33141 0 30523.8 176.806 -555.176 459.695 -1048.67
6.346 0 30959 353.597 -559.044 919.352 -1055.97
6.36063 0 31977.5 -644.472 1447.97 -1675.63 2735.05
6.3753 0 31247.1 870.565 54.9739 2263.47 103.84
6.38999 0 31986.5 1308.99 1644.68 3403.36 3106.62
6.40472 0 32270.1 122.581 351.913 318.711 664.724
6.41949 0 32038 992.429 -1310.46 2580.32 -2475.32
6.43428 0 32528.1 885.637 736.334 2302.66 1390.85
6.44912 0 32926.2 1985.7 0.274596 5162.82 0.518681
6.46398 0 32870.6 2059.22 3380.51 5353.98 6385.4
6.47889 0 32906.9 512.755 -72.5662 1333.16 -137.07
6.49382 0 34015.6 -917.771 230.236 -2386.21 434.89
6.50879 0 33538.1 1464.86 -452.933 3808.64 -855.54
6.52379 0 33731 -820.62 -546.436 -2133.61 -1032.16
6.53883 0 33979.6 127.304 420.277 330.99 793.857
