### header ###
Covariance matrix for monopole, quadrupole and hexadecapole calculated from the 2045 mocks
5 columns: {measured power spectrum bin index i} {measured power spectrum bin index j} k_i k_j C_ij
### header ###
1 1 0.0156387 0.0156387 4.44704e+07
1 2 0.0156387 0.025431 3.32467e+06
1 3 0.0156387 0.0353203 -104968
1 4 0.0156387 0.0453085 364655
1 5 0.0156387 0.0552147 203735
1 6 0.0156387 0.0651847 208627
1 7 0.0156387 0.0751557 123641
1 8 0.0156387 0.0851666 98860.9
1 9 0.0156387 0.0951256 44992.6
1 10 0.0156387 0.105126 34289.3
1 11 0.0156387 0.115105 -13599.6
1 12 0.0156387 0.125089 5685.63
1 13 0.0156387 0.135098 28375.7
1 14 0.0156387 0.145098 30045.5
1 61 0.0156387 0.0156387 1.94619e+07
1 62 0.0156387 0.025431 3.19618e+06
1 63 0.0156387 0.0353203 -316594
1 64 0.0156387 0.0453085 22932.1
1 65 0.0156387 0.0552147 300964
1 66 0.0156387 0.0651847 70777.8
1 67 0.0156387 0.0751557 152080
1 68 0.0156387 0.0851666 288346
1 69 0.0156387 0.0951256 -53400.9
1 70 0.0156387 0.105126 -140989
1 71 0.0156387 0.115105 -15392.1
1 72 0.0156387 0.125089 100042
1 73 0.0156387 0.135098 5336.08
1 74 0.0156387 0.145098 1296.21
1 121 0.0156387 0.0156387 -2.77747e+06
1 122 0.0156387 0.025431 1.27868e+06
1 123 0.0156387 0.0353203 -634015
1 124 0.0156387 0.0453085 1.27958e+06
1 125 0.0156387 0.0552147 760514
1 126 0.0156387 0.0651847 417416
1 127 0.0156387 0.0751557 227746
1 128 0.0156387 0.0851666 48622
1 129 0.0156387 0.0951256 -64084.8
2 1 0.025431 0.0156387 3.32467e+06
2 2 0.025431 0.025431 1.42169e+07
2 3 0.025431 0.0353203 1.44432e+06
2 4 0.025431 0.0453085 240982
2 5 0.025431 0.0552147 253944
2 6 0.025431 0.0651847 85260.6
2 7 0.025431 0.0751557 57030.4
2 8 0.025431 0.0851666 114818
2 9 0.025431 0.0951256 46208.2
2 10 0.025431 0.105126 56571.8
2 11 0.025431 0.115105 35684.8
2 12 0.025431 0.125089 49338.4
