### header ###
Covariance matrix for monopole, quadrupole and hexadecapole calculated from the 2045 mocks
5 columns: {measured power spectrum bin index i} {measured power spectrum bin index j} k_i k_j C_ij
### header ###
1 1 0.0157915 0.0157915 3.57457e+07
1 2 0.0157915 0.0255 4.38572e+06
1 3 0.0157915 0.0354081 249986
1 4 0.0157915 0.045207 212744
1 5 0.0157915 0.055217 165580
1 6 0.0157915 0.0651823 71530.7
1 7 0.0157915 0.0751837 60916.7
1 8 0.0157915 0.0851468 62442.7
1 9 0.0157915 0.0951205 52708.2
1 10 0.0157915 0.10513 76203.7
1 11 0.0157915 0.115119 44823.9
1 12 0.0157915 0.125104 7623.24
1 13 0.0157915 0.13509 18814.7
1 14 0.0157915 0.145076 16475.1
1 61 0.0157915 0.0157915 1.53051e+07
1 62 0.0157915 0.0255 8.182e+06
1 63 0.0157915 0.0354081 676946
1 64 0.0157915 0.045207 600564
1 65 0.0157915 0.055217 31685.4
1 66 0.0157915 0.0651823 118317
1 67 0.0157915 0.0751837 121771
1 68 0.0157915 0.0851468 248467
1 69 0.0157915 0.0951205 128579
1 70 0.0157915 0.10513 15003.3
1 71 0.0157915 0.115119 41924.3
1 72 0.0157915 0.125104 11071
1 73 0.0157915 0.13509 14430.9
1 74 0.0157915 0.145076 3489.37
1 121 0.0157915 0.0157915 3.77105e+06
1 122 0.0157915 0.0255 4.96866e+06
1 123 0.0157915 0.0354081 43539.9
1 124 0.0157915 0.045207 510625
1 125 0.0157915 0.055217 804847
1 126 0.0157915 0.0651823 432372
1 127 0.0157915 0.0751837 402614
1 128 0.0157915 0.0851468 231283
1 129 0.0157915 0.0951205 14456.4
2 1 0.0255 0.0157915 4.38572e+06
2 2 0.0255 0.0255 1.04327e+07
2 3 0.0255 0.0354081 1.27652e+06
2 4 0.0255 0.045207 98159.9
2 5 0.0255 0.055217 199804
2 6 0.0255 0.0651823 144840
2 7 0.0255 0.0751837 49395.1
2 8 0.0255 0.0851468 53912.8
2 9 0.0255 0.0951205 46242.8
2 10 0.0255 0.10513 36416.2
2 11 0.0255 0.115119 35742.2
2 12 0.0255 0.125104 33673
2 13 0.0255 0.13509 27815.8
2 14 0.0255 0.145076 27647
2 61 0.0255 0.0157915 4.4032e+06
2 62 0.0255 0.0255 5.68032e+06
2 63 0.0255 0.0354081 2.39195e+06
2 64 0.0255 0.045207 430322
2 65 0.0255 0.055217 47060.1
2 66 0.0255 0.0651823 128764
2 67 0.0255 0.0751837 115902
2 68 0.0255 0.0851468 140758
2 69 0.0255 0.0951205 7413.63
2 70 0.0255 0.10513 2943.08
2 71 0.0255 0.115119 47643.7
2 72 0.0255 0.125104 4861.61
2 73 0.0255 0.13509 2085.33
2 74 0.0255 0.145076 13142.9
2 121 0.0255 0.0157915 1.069e+06
2 122 0.0255 0.0255 1.84463e+06
2 123 0.0255 0.0354081 547259
2 124 0.0255 0.045207 -322096
2 125 0.0255 0.055217 560595
2 126 0.0255 0.0651823 89145.6
2 127 0.0255 0.0751837 66895.2
2 128 0.0255 0.0851468 38684.5
2 129 0.0255 0.0951205 -10372.4
3 1 0.0354081 0.0157915 249986
3 2 0.0354081 0.0255 1.27652e+06
3 3 0.0354081 0.0354081 3.44648e+06
3 4 0.0354081 0.045207 552319
3 5 0.0354081 0.055217 162764
3 6 0.0354081 0.0651823 132642
3 7 0.0354081 0.0751837 47452
3 8 0.0354081 0.0851468 45774.8
3 9 0.0354081 0.0951205 47719.6
3 10 0.0354081 0.10513 48118.4
3 11 0.0354081 0.115119 28508.8
3 12 0.0354081 0.125104 11652
3 13 0.0354081 0.13509 17052.8
3 14 0.0354081 0.145076 16176.1
3 61 0.0354081 0.0157915 55879.6
3 62 0.0354081 0.0255 1.46517e+06
3 63 0.0354081 0.0354081 1.73182e+06
3 64 0.0354081 0.045207 634086
3 65 0.0354081 0.055217 98803.6
3 66 0.0354081 0.0651823 60582.8
3 67 0.0354081 0.0751837 -18173.3
3 68 0.0354081 0.0851468 35111.8
3 69 0.0354081 0.0951205 40462.7
3 70 0.0354081 0.10513 46055.6
3 71 0.0354081 0.115119 36719
3 72 0.0354081 0.125104 5228.6
3 73 0.0354081 0.13509 38196.4
3 74 0.0354081 0.145076 29612.8
3 121 0.0354081 0.0157915 1.50414e+06
3 122 0.0354081 0.0255 657902
3 123 0.0354081 0.0354081 293949
3 124 0.0354081 0.045207 42466.1
3 125 0.0354081 0.055217 -24729.3
3 126 0.0354081 0.0651823 58805.7
3 127 0.0354081 0.0751837 10856.2
3 128 0.0354081 0.0851468 36767.9
3 129 0.0354081 0.0951205 9557.49
4 1 0.045207 0.0157915 212744
4 2 0.045207 0.0255 98159.9
4 3 0.045207 0.0354081 552319
