s dummy RR0 RR2 RR4 RR6 RR8
0.18514 0 1.05892 -2.52085 3.01538 -6.55421 5.69571
0.185567 0 0 0 0 0 0
0.185995 0 0 0 0 0 0
0.186423 0 2.9566 -6.31578 5.46775 -16.421 10.328
0.186853 0 0 0 0 0 0
0.187284 0 1.95115 -4.63586 5.51708 -12.0532 10.4212
0.187716 0 0.827548 -1.24769 -0.331922 -3.244 -0.626965
0.188148 0 0.790486 3.94629 7.07757 10.2603 13.3687
0.188582 0 2.35005 -3.43423 1.38186 -8.92901 2.61018
0.189017 0 0 0 0 0 0
0.189452 0 1.85445 -2.59779 -1.34542 -6.75424 -2.54134
0.189889 0 0 0 0 0 0
0.190327 0 0.85469 -1.29129 -0.334472 -3.35736 -0.63178
0.190766 0 0.860968 2.448 -0.589094 6.36479 -1.11273
0.191205 0 2.06086 1.87468 -7.33772 4.87417 -13.8601
0.191646 0 0 0 0 0 0
0.192088 0 0 0 0 0 0
0.192531 0 0 0 0 0 0
0.192975 0 0 0 0 0 0
0.19342 0 0 0 0 0 0
0.193865 0 2.81767 0.061143 -9.30727 0.158972 -17.5804
0.194312 0 0 0 0 0 0
0.19476 0 1.11944 -2.67838 3.24621 -6.9638 6.13173
0.195209 0 0 0 0 0 0
0.195659 0 2.45046 0.92789 10.0229 2.41251 18.9321
0.19611 0 0 0 0 0 0
0.196562 0 0.959754 -2.28172 2.71976 -5.93246 5.13732
0.197015 0 0 0 0 0 0
0.19747 0 0.757053 0.901254 -2.7999 2.34326 -5.28869
0.197925 0 0 0 0 0 0
0.198381 0 0.862235 3.38326 2.89166 8.79649 5.46203
0.198838 0 0.930448 0.431567 -3.54801 1.12207 -6.70181
0.199297 0 0 0 0 0 0
0.199756 0 0.954445 -1.35561 -0.637186 -3.52457 -1.20357
0.200217 0 0 0 0 0 0
0.200678 0 1.58114 -2.0824 -1.53179 -5.41424 -2.89339
0.201141 0 0.964114 -1.39757 -0.558695 -3.63368 -1.05531
0.201605 0 0 0 0 0 0
0.202069 0 0.941571 -0.371085 -2.82204 -0.964821 -5.33051
0.202535 0 0 0 0 0 0
0.203002 0 0 0 0 0 0
0.20347 0 0.790064 1.65649 -1.99056 4.30687 -3.75994
0.203939 0 0.810733 -1.10515 -0.677892 -2.87338 -1.28046
0.204409 0 1.70095 -2.57231 -0.635087 -6.68801 -1.19961
0.20488 0 0 0 0 0 0
0.205353 0 3.87663 0.829952 -5.28606 2.15788 -9.98477
0.205826 0 0 0 0 0 0
0.206301 0 1.74516 -0.205966 -1.70501 -0.535511 -3.22057
0.206776 0 1.71016 -4.1071 5.02603 -10.6785 9.49362
0.207253 0 1.44144 1.30171 -0.0132724 3.38445 -0.0250702
0.207731 0 0 0 0 0 0
0.208209 0 0.827548 3.95044 6.35383 10.2712 12.0017
0.208689 0 0 0 0 0 0
0.20917 0 0.743463 -1.76754 2.10699 -4.59561 3.97988
0.209653 0 1.03441 -2.58603 3.49114 -6.72367 6.59437
0.210136 0 0.833314 1.53028 -2.47976 3.97872 -4.684
0.21062 0 0 0 0 0 0
0.211106 0 0.870061 0.447545 -3.33161 1.16362 -6.29304
0.211593 0 0.872134 0.120854 -3.1616 0.314221 -5.97191
0.21208 0 1.72153 2.99999 -4.20433 7.79998 -7.94152
0.212569 0 1.86953 0.294567 -6.80543 0.765873 -12.8547
0.213059 0 1.09176 -2.33525 2.01059 -6.07165 3.79778
0.21355 0 1.25646 -1.13563 -2.54349 -2.95265 -4.80438
0.214043 0 1.25766 0.599237 -4.80119 1.55802 -9.06891
0.214536 0 0 0 0 0 0
0.215031 0 3.03525 -1.71877 -0.941536 -4.4688 -1.77846
0.215526 0 2.85994 0.0733766 -9.88318 0.190779 -18.6682
0.216023 0 0 0 0 0 0
0.216521 0 0.810211 -1.74752 1.55021 -4.54355 2.92817
0.21702 0 0.829033 2.41496 -0.392244 6.27891 -0.740906
0.217521 0 2.72301 1.31377 -1.9502 3.4158 -3.68371
0.218022 0 0.859845 -0.996982 -1.20328 -2.59215 -2.27286
0.218525 0 0 0 0 0 0
0.219028 0 1.64863 -2.99342 1.55064 -7.78288 2.92899
0.219533 0 1.277 -3.1925 4.30987 -8.3005 8.14087
0.220039 0 0.792479 -1.8944 2.29067 -4.92544 4.32683
0.220547 0 0 0 0 0 0
0.221055 0 0.827548 -0.422419 -2.32306 -1.09829 -4.388
0.221565 0 1.95545 -0.250073 -1.93813 -0.650189 -3.66091
0.222075 0 3.67024 -2.12963 -8.1694 -5.53705 -15.4311
0.222587 0 0.830556 -2.07639 2.80313 -5.39861 5.29479
0.2231 0 1.59746 1.43813 -5.86005 3.73914 -11.069
0.223615 0 0 0 0 0 0
0.22413 0 1.24162 -3.10405 4.19046 -8.07052 7.91531
0.224647 0 0 0 0 0 0
0.225165 0 1.86331 3.20713 -5.86461 8.33853 -11.0776
0.225684 0 2.37176 1.17721 -7.51584 3.06074 -14.1966
0.226204 0 1.95744 -3.65183 1.68061 -9.49475 3.17449
0.226725 0 1.6567 2.37594 -4.2735 6.17745 -8.07217
0.227248 0 0.827548 0.175852 -3.04611 0.457214 -5.75376
0.227772 0 2.6268 -3.59419 -2.06744 -9.34489 -3.90517
0.228297 0 0 0 0 0 0
0.228823 0 0 0 0 0 0
0.229351 0 1.48071 0.52558 -5.57749 1.36651 -10.5353
0.22988 0 0.78686 3.85388 6.60495 10.0201 12.476
0.230409 0 2.04835 1.08924 5.83995 2.83203 11.031
0.230941 0 2.82845 -3.23335 -2.77008 -8.4067 -5.23237
0.231473 0 1.0726 -2.35312 2.21267 -6.1181 4.17949
0.232007 0 3.53888 3.86118 0.868124 10.0391 1.63979
0.232541 0 1.95839 2.85033 5.95924 7.41087 11.2563
0.233077 0 0.796042 0.882322 -2.9839 2.29404 -5.63626
0.233615 0 0 0 0 0 0
0.234153 0 0.82827 -1.1278 -0.696187 -2.93228 -1.31502
0.234693 0 0.827548 1.67352 -2.20092 4.35116 -4.1573
0.235234 0 2.38485 -4.59534 3.22919 -11.9479 6.09958
0.235776 0 2.04737 -4.94871 6.15597 -12.8666 11.6279
0.23632 0 1.63567 -2.23647 -1.34771 -5.81481 -2.54567
0.236865 0 0 0 0 0 0
0.237411 0 1.38752 3.60804 -1.89686 9.38091 -3.58296
0.237958 0 0 0 0 0 0
0.238507 0 1.86361 -2.37184 -2.03774 -6.16678 -3.84907
0.239056 0 1.65955 -0.961579 -4.42562 -2.50011 -8.3595
0.239607 0 0 0 0 0 0
0.24016 0 0 0 0 0 0
0.240713 0 4.16254 -2.58563 -10.703 -6.72263 -20.2168
0.241268 0 0 0 0 0 0
0.241824 0 0 0 0 0 0
0.242382 0 3.56974 7.12782 5.10951 18.5323 9.6513
0.242941 0 1.08566 -1.88306 0.369535 -4.89595 0.698011
0.243501 0 1.5938 -1.98237 -0.321377 -5.15417 -0.607045
0.244062 0 2.08287 5.26029 -2.73891 13.6768 -5.17349
0.244625 0 3.8699 3.57215 17.1872 9.28759 32.4648
0.245189 0 0 0 0 0 0
0.245754 0 1.98513 -4.96282 6.6998 -12.9033 12.6552
0.24632 0 2.01128 9.24314 13.4521 24.0322 25.4094
0.246888 0 0 0 0 0 0
0.247457 0 0.860207 -1.92795 1.94196 -5.01267 3.66815
0.248028 0 2.90848 10.1506 4.97887 26.3916 9.40453
0.2486 0 0.812124 -1.95945 2.42637 -5.09457 4.58314
0.249173 0 1.06524 -0.129464 -3.58785 -0.336607 -6.77705
0.249747 0 3.04044 1.6958 -11.0057 4.40909 -20.7885
0.250323 0 0 0 0 0 0
0.2509 0 1.13985 -2.84963 3.847 -7.40903 7.26655
0.251478 0 0.788709 -1.36397 0.254643 -3.54631 0.480993
0.252058 0 0.910993 2.04781 -2.01402 5.3243 -3.80426
0.252639 0 2.92397 4.06045 -0.114753 10.5572 -0.216755
0.253221 0 2.7684 -5.22323 2.83981 -13.5804 5.36409
0.253805 0 5.8959 13.7594 12.4889 35.7745 23.5902
0.25439 0 2.97218 -4.40749 -0.337791 -11.4595 -0.63805
0.254977 0 1.79219 -0.924816 -1.01602 -2.40452 -1.91915
0.255564 0 0 0 0 0 0
0.256153 0 0.790806 3.24534 3.30968 8.43788 6.25162
0.256744 0 1.53272 4.10733 -1.76718 10.6791 -3.338
0.257336 0 0.947402 -0.699122 -2.25565 -1.81772 -4.26068
0.257929 0 0.979336 3.51705 1.89671 9.14432 3.58268
0.258524 0 0 0 0 0 0
0.25912 0 1.61839 2.13089 -5.83126 5.54031 -11.0146
0.259717 0 0.893855 2.80077 0.213824 7.28201 0.40389
0.260316 0 1.05015 -1.61392 -0.325332 -4.1962 -0.614517
0.260916 0 2.67733 2.38423 -8.27379 6.199 -15.6283
0.261517 0 1.96333 7.36522 5.10398 19.1496 9.64086
0.26212 0 2.10009 1.18189 -5.78239 3.07292 -10.9223
0.262724 0 0 0 0 0 0
0.26333 0 0.888825 -0.0895641 -3.01501 -0.232867 -5.69501
0.263937 0 2.24405 1.27929 -0.160994 3.32615 -0.3041
0.264545 0 5.08726 5.97994 -1.40761 15.5479 -2.65882
0.265155 0 1.26791 4.05806 0.596022 10.551 1.12582
0.265767 0 2.58479 5.66252 9.62849 14.7225 18.1871
0.266379 0 2.83536 2.58202 5.13684 6.71326 9.70291
0.266993 0 1.83426 -0.534649 -3.88806 -1.39009 -7.34411
0.267609 0 2.11364 2.07779 -5.63863 5.40226 -10.6507
0.268226 0 5.09118 -0.750525 -16.0823 -1.95136 -30.3777
0.268844 0 4.59269 -4.5899 -4.07648 -11.9337 -7.70002
0.269464 0 2.37501 -0.03319 -2.40612 -0.0862939 -4.5449
0.270085 0 0 0 0 0 0
0.270707 0 1.56992 3.2693 0.307949 8.50017 0.581681
0.271332 0 1.83632 -0.536283 -5.67856 -1.39434 -10.7262
0.271957 0 3.27186 2.09422 -9.43528 5.44497 -17.8222
0.272584 0 0.828962 -2.02859 2.6022 -5.27433 4.91527
0.273212 0 0 0 0 0 0
0.273842 0 2.51454 -1.2654 -5.50292 -3.29005 -10.3944
0.274473 0 1.84626 2.93736 -3.5366 7.63713 -6.68024
0.275106 0 1.31525 -2.58042 1.52085 -6.70908 2.87272
0.27574 0 0.816709 4.07414 7.29401 10.5928 13.7776
0.276376 0 2.78368 3.54017 -2.94986 9.20444 -5.57196
0.277013 0 2.80933 -2.79055 1.64791 -7.25543 3.11272
0.277652 0 1.69547 4.62021 1.0191 12.0126 1.92496
0.278292 0 1.92192 4.41498 2.33193 11.479 4.40475
0.278933 0 0.843255 -1.9377 2.10315 -5.03803 3.97262
0.279576 0 1.30443 -3.17595 4.02329 -8.25747 7.59954
0.280221 0 4.63782 -2.29555 -8.0868 -5.96844 -15.2751
0.280867 0 0 0 0 0 0
0.281514 0 4.80894 7.12488 0.7147 18.5247 1.34999
0.282163 0 6.60886 -4.18262 12.9639 -10.8748 24.4874
0.282814 0 0.81207 -1.37977 0.178563 -3.5874 0.337285
0.283466 0 2.63144 -2.43269 4.03844 -6.325 7.62817
0.284119 0 0 0 0 0 0
0.284774 0 2.6357 0.957048 -0.414939 2.48832 -0.783773
0.28543 0 0 0 0 0 0
0.286088 0 0.882971 2.49025 -0.66435 6.47466 -1.25488
0.286748 0 2.33465 -1.22417 1.6463 -3.18284 3.10968
0.287409 0 5.94385 1.9898 -1.01353 5.17348 -1.91445
0.288071 0 6.35821 2.72161 4.39599 7.0762 8.30353
0.288736 0 7.17013 6.14154 0.0130423 15.968 0.0246354
0.289401 0 0 0 0 0 0
0.290068 0 2.11735 -3.30373 -0.196299 -8.58971 -0.370788
0.290737 0 0 0 0 0 0
0.291407 0 2.2377 0.546709 -6.81217 1.42144 -12.8674
0.292079 0 1.62966 4.41817 -1.7373 11.4873 -3.28156
0.292752 0 2.06285 1.21469 3.41714 3.15819 6.45459
0.293427 0 4.03257 -3.49384 8.0965 -9.08398 15.2934
0.294104 0 4.28767 -4.84011 -2.61416 -12.5843 -4.93786
0.294782 0 6.83102 4.14712 12.1993 10.7825 23.0431
0.295461 0 3.34831 3.23264 -4.60268 8.40486 -8.69394
0.296142 0 2.43604 -1.53351 -2.16698 -3.98712 -4.09318
0.296825 0 4.48415 5.33088 7.05117 13.8603 13.3189
0.297509 0 8.06192 -5.51107 4.20269 -14.3288 7.93842
0.298195 0 3.54808 0.409644 -8.95898 1.06507 -16.9225
0.298882 0 4.21606 0.679741 -8.94221 1.76733 -16.8908
0.299571 0 2.64623 0.926433 7.16079 2.40872 13.5259
0.300262 0 2.6269 -5.47817 4.28142 -14.2432 8.08714
0.300954 0 6.54788 3.27716 -7.91905 8.52063 -14.9582
0.301648 0 0 0 0 0 0
0.302343 0 3.98816 -0.498676 2.91146 -1.29656 5.49942
0.30304 0 4.993 1.71981 -3.15625 4.47151 -5.9618
0.303739 0 0 0 0 0 0
0.304439 0 0.844365 -1.20383 -0.550031 -3.12995 -1.03895
0.305141 0 3.53889 -1.28056 -4.65838 -3.32945 -8.79916
0.305844 0 2.52765 -1.69844 3.30129 -4.41594 6.23576
0.306549 0 4.55376 -7.2118 0.248909 -18.7507 0.470162
0.307256 0 7.65844 13.2836 -17.6593 34.5373 -33.3565
0.307964 0 2.7713 -3.43358 3.63048 -8.92732 6.85756
0.308674 0 4.45196 4.79759 4.81791 12.4737 9.10049
0.309386 0 0.814488 -1.18611 -0.455507 -3.08387 -0.860403
0.310099 0 9.35866 -10.1392 -10.7186 -26.3619 -20.2462
0.310814 0 2.52198 0.0395743 -5.1448 0.102893 -9.71795
0.31153 0 2.81783 -0.732047 4.67078 -1.90332 8.82259
0.312248 0 8.44586 -0.636591 3.58487 -1.65514 6.77143
0.312968 0 8.61537 -10.7356 6.32566 -27.9126 11.9485
0.31369 0 5.67766 2.66286 -12.2387 6.92345 -23.1175
0.314413 0 0.989399 3.36622 1.18787 8.75216 2.24375
0.315138 0 4.11489 1.68595 -7.58362 4.38348 -14.3246
0.315864 0 3.72094 -7.59565 5.66802 -19.7487 10.7063
0.316592 0 6.51014 -5.60628 14.3393 -14.5763 27.0853
0.317322 0 3.80294 0.454849 6.06986 1.18261 11.4653
0.318054 0 2.563 -1.4761 -5.20107 -3.83786 -9.82424
0.318787 0 2.31629 1.04786 -6.21365 2.72444 -11.7369
0.319522 0 4.57881 4.07583 -12.7428 10.5972 -24.0698
0.320258 0 1.05345 0.7558 -4.06328 1.96508 -7.67509
0.320996 0 6.53547 3.73092 -13.122 9.70039 -24.786
0.321736 0 1.79139 -2.05048 -1.25973 -5.33126 -2.37949
0.322478 0 0.84487 1.07268 -3.07638 2.78898 -5.81095
0.323222 0 4.34591 -3.22442 2.15792 -8.38348 4.07608
0.323967 0 5.70456 0.75956 -13.2893 1.97486 -25.1021
0.324713 0 2.69331 1.97881 -0.389011 5.1449 -0.734799
0.325462 0 5.92819 10.3923 23.0381 27.0201 43.5164
0.326212 0 5.47083 4.8086 -10.1216 12.5024 -19.1185
0.326964 0 4.35941 -0.067847 -6.51988 -0.176402 -12.3153
0.327718 0 4.4266 0.102693 0.37368 0.267001 0.705839
0.328473 0 0.832825 -1.81057 1.65101 -4.70747 3.11857
0.329231 0 2.50246 -3.13038 2.21887 -8.13899 4.1912
0.32999 0 6.26203 1.54836 6.67182 4.02575 12.6023
0.33075 0 2.53227 -3.4739 -1.08956 -9.03215 -2.05806
0.331513 0 1.02831 4.66552 6.55288 12.1304 12.3777
0.332277 0 8.70057 3.82584 -3.5812 9.9472 -6.76449
0.333043 0 3.92636 -1.71943 3.24288 -4.47051 6.12545
0.333811 0 1.21942 -1.42631 -1.67386 -3.70841 -3.16174
0.33458 0 5.54633 1.99017 20.5763 5.17444 38.8664
0.335352 0 7.31764 3.99343 -11.2936 10.3829 -21.3324
0.336125 0 1.61652 3.52086 -3.80872 9.15423 -7.19425
0.336899 0 0 0 0 0 0
0.337676 0 8.00497 3.46157 -19.6216 9.00008 -37.0631
0.338454 0 3.03059 0.130448 -3.15699 0.339165 -5.9632
0.339235 0 4.30232 -3.17728 -7.54786 -8.26094 -14.2571
0.340017 0 2.86906 4.8458 7.83292 12.5991 14.7955
0.340801 0 2.25446 -0.997854 -6.58306 -2.59442 -12.4347
0.341586 0 9.89064 3.62075 4.66559 9.41394 8.81279
0.342374 0 0.851334 -2.01407 2.36981 -5.23659 4.47631
0.343163 0 4.19301 -2.65848 -7.84165 -6.91204 -14.812
0.343954 0 0.758799 -1.86296 2.40886 -4.8437 4.55006
0.344747 0 5.3287 -1.67587 -9.18507 -4.35727 -17.3496
